
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="avwage_backward",="avwage_predict",="pop_backward",="pop_predict",="wagebill_backward",="wagebill_predict",="wageemp_backward",="wageemp_predict"

="lnpri99difference",="-0.147*",="-0.0794",="-0.0810",="-0.0403",="0.0553",="0.0972",="-0.0290",="0.121"
="",="(-1.99)",="(-1.03)",="(-1.17)",="(-0.60)",="(0.31)",="(0.59)",="(-0.20)",="(0.92)"

="stpr_fac1",="-0.0527",="-0.109*",="-0.0646",="-0.0633",="-0.155",="-0.289**",="-0.140",="-0.217**"
="",="(-1.26)",="(-2.49)",="(-1.64)",="(-1.65)",="(-1.51)",="(-3.07)",="(-1.69)",="(-2.89)"

="stpr_fac2",="-0.0720*",="-0.0471",="-0.00474",="-0.00853",="-0.0899",="-0.162*",="-0.0287",="-0.115*"
="",="(-2.23)",="(-1.39)",="(-0.16)",="(-0.29)",="(-1.13)",="(-2.23)",="(-0.45)",="(-1.99)"

="stpr_fac3",="-0.0462",="-0.0403",="-0.0456",="-0.0153",="-0.200*",="-0.240**",="-0.117",="-0.208***"
="",="(-1.41)",="(-1.17)",="(-1.48)",="(-0.51)",="(-2.48)",="(-3.26)",="(-1.81)",="(-3.55)"

="stpr_fac4",="-0.0886*",="-0.0470",="-0.0136",="0.0275",="-0.107",="-0.104",="-0.0304",="-0.0515"
="",="(-2.32)",="(-1.17)",="(-0.38)",="(0.79)",="(-1.14)",="(-1.21)",="(-0.40)",="(-0.75)"

="stpr_fac5",="-0.0790",="-0.105*",="0.103*",="-0.0421",="-0.169",="-0.264*",="-0.205*",="-0.169"
="",="(-1.57)",="(-1.99)",="(2.17)",="(-0.92)",="(-1.37)",="(-2.33)",="(-2.06)",="(-1.88)"

="stpr_fac6",="-0.0462",="0.0808",="0.00399",="0.0470",="-0.104",="-0.259*",="-0.0782",="-0.262*"
="",="(-0.80)",="(1.33)",="(0.07)",="(0.89)",="(-0.73)",="(-1.99)",="(-0.68)",="(-2.53)"

="stpr_fac7",="-0.0236",="-0.00285",="-0.0831*",="0.00673",="-0.0511",="-0.103",="0.0174",="-0.0202"
="",="(-0.60)",="(-0.07)",="(-2.25)",="(0.19)",="(-0.53)",="(-1.17)",="(0.22)",="(-0.29)"

="stpr_fac8",="-0.0441",="-0.000666",="0.0433",="0.0885*",="-0.143",="-0.203*",="-0.0881",="-0.216**"
="",="(-1.14)",="(-0.02)",="(1.19)",="(2.50)",="(-1.51)",="(-2.33)",="(-1.15)",="(-3.11)"

="stpr_fac9",="-0.0502",="-0.0435",="-0.0542",="-0.0273",="-0.0283",="-0.0394",="-0.00647",="0.00000178"
="",="(-1.27)",="(-1.05)",="(-1.46)",="(-0.76)",="(-0.29)",="(-0.44)",="(-0.08)",="(0.00)"

="stpr_fac10",="-0.0227",="-0.00113",="-0.0796*",="-0.0576",="-0.118",="-0.0792",="-0.0565",="-0.0783"
="",="(-0.63)",="(-0.03)",="(-2.34)",="(-1.75)",="(-1.33)",="(-0.97)",="(-0.79)",="(-1.21)"

="stpr_fac11",="-0.0588",="-0.00686",="0.00803",="0.0139",="-0.0495",="-0.0815",="-0.0239",="-0.0666"
="",="(-1.82)",="(-0.20)",="(0.26)",="(0.47)",="(-0.62)",="(-1.12)",="(-0.37)",="(-1.15)"

="stpr_fac12",="0.0143",="-0.0136",="0.0303",="0.0526",="0.000858",="-0.177*",="0.000205",="-0.123"
="",="(0.39)",="(-0.36)",="(0.89)",="(1.59)",="(0.01)",="(-2.17)",="(0.00)",="(-1.90)"

="stpr_fac13",="-0.0646",="0.0373",="-0.0935*",="-0.0853*",="-0.219*",="-0.0963",="-0.0941",="-0.122"
="",="(-1.47)",="(0.81)",="(-2.27)",="(-2.13)",="(-2.03)",="(-0.98)",="(-1.08)",="(-1.56)"

="stpr_fac14",="-0.0462",="0.0230",="-0.0158",="0.0293",="0.0162",="-0.0906",="0.0492",="-0.0658"
="",="(-0.93)",="(0.44)",="(-0.34)",="(0.65)",="(0.13)",="(-0.81)",="(0.50)",="(-0.74)"

="stpr_fac15",="-0.0749*",="0.0964**",="-0.0515",="-0.0109",="-0.0404",="0.0626",="0.0678",="0.00314"
="",="(-2.41)",="(2.96)",="(-1.76)",="(-0.39)",="(-0.53)",="(0.90)",="(1.10)",="(0.06)"

="stpr_fac16",="-0.156***",="0.0520",="-0.0696",="-0.0265",="-0.185",="-0.0782",="-0.00993",="-0.159*"
="",="(-4.00)",="(1.27)",="(-1.90)",="(-0.75)",="(-1.93)",="(-0.89)",="(-0.13)",="(-2.28)"

="stpr_fac17",="-0.00755",="0.0259",="0.0444",="0.0333",="0.0280",="-0.0615",="0.0309",="-0.0710"
