
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="aginc_backward",="aginc_predict",="nfincome_backward",="nfincome_predict",="output_backward",="output_predict",="percapinc_backward",="percapinc_predict"

="lncedpi90difference",="-0.0812",="-0.309***",="-0.104*",="-0.248***",="-0.106**",="-0.177***",="-0.0818*",="-0.190***"
="",="(-1.25)",="(-4.88)",="(-2.44)",="(-6.84)",="(-2.60)",="(-5.62)",="(-2.18)",="(-5.66)"

="stpr_fac1",="-0.0591",="0.0771",="-0.103*",="0.0590",="-0.0624",="-0.00829",="-0.0278",="0.0756*"
="",="(-0.82)",="(1.10)",="(-2.18)",="(1.47)",="(-1.38)",="(-0.24)",="(-0.67)",="(2.03)"

="stpr_fac2",="0.0177",="-0.102",="-0.0470",="-0.0296",="-0.0856",="-0.112**",="-0.0349",="-0.100**"
="",="(0.23)",="(-1.39)",="(-0.95)",="(-0.71)",="(-1.81)",="(-3.08)",="(-0.80)",="(-2.59)"

="stpr_fac3",="-0.0337",="-0.0750",="-0.0588",="-0.0318",="-0.0976*",="-0.129***",="-0.0305",="-0.0514"
="",="(-0.46)",="(-1.05)",="(-1.23)",="(-0.78)",="(-2.12)",="(-3.63)",="(-0.72)",="(-1.36)"

="stpr_fac4",="0.0614",="0.0624",="0.0658",="0.0784*",="0.0349",="-0.00975",="0.0281",="0.0109"
="",="(0.87)",="(0.91)",="(1.42)",="(1.99)",="(0.79)",="(-0.29)",="(0.69)",="(0.30)"

="stpr_fac5",="-0.0853",="0.0160",="-0.0788",="0.0694",="-0.0636",="-0.0805",="0.00983",="-0.0181"
="",="(-0.83)",="(0.16)",="(-1.18)",="(1.22)",="(-0.99)",="(-1.63)",="(0.17)",="(-0.34)"

="stpr_fac6",="0.188",="0.229",="0.136",="0.163*",="0.00665",="0.0248",="-0.00610",="-0.0300"
="",="(1.51)",="(1.91)",="(1.68)",="(2.36)",="(0.09)",="(0.41)",="(-0.09)",="(-0.47)"

="stpr_fac7",="-0.000389",="0.0333",="0.0491",="0.0490",="0.0381",="-0.0488",="-0.0336",="-0.0152"
="",="(-0.00)",="(0.43)",="(0.94)",="(1.09)",="(0.76)",="(-1.25)",="(-0.73)",="(-0.37)"

="stpr_fac8",="-0.0409",="-0.115",="0.0813",="-0.0519",="0.00504",="-0.0695",="-0.0347",="-0.106*"
="",="(-0.45)",="(-1.31)",="(1.38)",="(-1.03)",="(0.09)",="(-1.59)",="(-0.67)",="(-2.29)"

="stpr_fac9",="0.0533",="0.0953",="0.0416",="0.0668",="0.0381",="0.0499",="0.00812",="0.0242"
="",="(0.81)",="(1.49)",="(0.97)",="(1.82)",="(0.92)",="(1.57)",="(0.21)",="(0.71)"

="stpr_fac10",="-0.00363",="-0.118",="-0.0863",="-0.0782",="-0.114*",="-0.145***",="-0.0273",="-0.0295"
="",="(-0.05)",="(-1.58)",="(-1.71)",="(-1.82)",="(-2.36)",="(-3.89)",="(-0.62)",="(-0.74)"

="stpr_fac11",="0.0128",="0.00661",="0.000947",="-0.0157",="-0.0164",="-0.0785*",="-0.0200",="-0.0419"
="",="(0.19)",="(0.10)",="(0.02)",="(-0.41)",="(-0.38)",="(-2.37)",="(-0.51)",="(-1.19)"

="stpr_fac12",="-0.0182",="0.0560",="0.0169",="0.0553",="-0.0196",="-0.0506",="-0.0583",="-0.0345"
="",="(-0.24)",="(0.75)",="(0.34)",="(1.29)",="(-0.40)",="(-1.35)",="(-1.31)",="(-0.87)"

="stpr_fac13",="-0.0380",="-0.0520",="-0.0402",="-0.0367",="0.0698",="-0.0482",="-0.00538",="0.0628"
="",="(-0.44)",="(-0.62)",="(-0.71)",="(-0.76)",="(1.29)",="(-1.15)",="(-0.11)",="(1.41)"

="stpr_fac14",="0.104",="0.222*",="0.0684",="0.188**",="0.0626",="0.0486",="0.0536",="0.135*"
="",="(0.99)",="(2.20)",="(1.01)",="(3.25)",="(0.96)",="(0.97)",="(0.90)",="(2.51)"

="stpr_fac15",="0.0554",="0.0883",="0.0348",="0.0572",="0.0426",="-0.0157",="0.0113",="0.0521"
="",="(0.88)",="(1.44)",="(0.84)",="(1.63)",="(1.08)",="(-0.51)",="(0.31)",="(1.60)"

="stpr_fac16",="0.117",="0.200**",="0.105*",="0.130**",="0.111*",="0.0417",="0.0145",="0.0774"
="",="(1.47)",="(2.59)",="(2.01)",="(2.94)",="(2.23)",="(1.08)",="(0.32)",="(1.89)"

="stpr_fac17",="-0.198**",="0.158*",="0.0594",="0.0864*",="-0.0569",="0.0218",="-0.110**",="0.0779*"
="",="(-2.71)",="(2.23)",="(1.24)",="(2.12)",="(-1.24)",="(0.62)",="(-2.61)",="(2.07)"

="stpr_fac18",="0.422***",="0.0194",="0.00265",="0.118**",="-0.0356",="0.0171",="0.238***",="-0.0537"
="",="(5.82)",="(0.28)",="(0.06)",="(2.93)",="(-0.78)",="(0.49)",="(5.72)",="(-1.44)"

="stpr_fac19",="0.0561",="0.0677",="0.0889",="0.102*",="0.0308",="0.0261",="-0.00751",="0.0300"
="",="(0.75)",="(0.93)",="(1.82)",="(2.45)",="(0.66)",="(0.72)",="(-0.17)",="(0.78)"

="stpr_fac20",="0.104",="0.0475",="0.149**",="0.0455",="0.0287",="-0.0393",="0.0443",="0.0158"
="",="(1.33)",="(0.63)",="(2.92)",="(1.05)",="(0.59)",="(-1.04)",="(0.99)",="(0.39)"

="stpr_fac21",="0.188*",="0.290***",="0.150**",="0.282***",="0.104*",="0.100**",="0.0475",="0.149***"
="",="(2.51)",="(3.98)",="(3.08)",="(6.76)",="(2.22)",="(2.77)",="(1.10)",="(3.88)"

="stpr_fac22",="0.0426",="-0.0581",="0.0127",="-0.0438",="-0.0503",="-0.123*",="-0.0255",="-0.0768"
="",="(0.43)",="(-0.60)",="(0.19)",="(-0.79)",="(-0.81)",="(-2.55)",="(-0.45)",="(-1.50)"

="o.stpr_fac23",="0",="0",="0",="0",="0",="0",="0",="0"
="",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)"

="stpr_fac24",="-0.0662",="-0.125",="-0.0873",="-0.0682",="-0.145*",="-0.115*",="-0.101",="-0.0823"
="",="(-0.60)",="(-1.16)",="(-1.20)",="(-1.10)",="(-2.08)",="(-2.14)",="(-1.58)",="(-1.44)"

="stpr_fac25",="-0.0504",="0.0475",="-0.0530",="0.0562",="-0.0718",="-0.0742",="-0.0701",="-0.0188"
="",="(-0.64)",="(0.62)",="(-1.03)",="(1.28)",="(-1.45)",="(-1.95)",="(-1.55)",="(-0.46)"

="stpr_fac26",="0.0946",="0.107",="0.0847",="0.0989",="0.0162",="-0.0200",="0.0429",="0.00602"
="",="(0.76)",="(0.89)",="(1.05)",="(1.43)",="(0.21)",="(-0.33)",="(0.60)",="(0.09)"

="stpr_fac27",="-0.0277",="-0.0327",="-0.0287",="-0.00735",="-0.127",="-0.115",="-0.0684",="-0.0762"
="",="(-0.22)",="(-0.27)",="(-0.35)",="(-0.10)",="(-1.61)",="(-1.88)",="(-0.94)",="(-1.17)"

="stpr_fac28",="0.0415",="-0.207*",="0.0279",="-0.102*",="-0.0897",="-0.142***",="-0.0442",="-0.168***"
="",="(0.48)",="(-2.47)",="(0.49)",="(-2.13)",="(-1.66)",="(-3.39)",="(-0.89)",="(-3.78)"

="stpr_fac29",="0.112",="0.209**",="0.0713",="0.194***",="-0.0150",="0.0407",="-0.00395",="0.0964*"
="",="(1.39)",="(2.66)",="(1.35)",="(4.31)",="(-0.30)",="(1.04)",="(-0.09)",="(2.32)"

="stpr_fac30",="-0.0383",="0.0270",="-0.0260",="0.0295",="-0.113**",="-0.0870**",="-0.0258",="-0.0126"
="",="(-0.57)",="(0.41)",="(-0.59)",="(0.79)",="(-2.67)",="(-2.68)",="(-0.67)",="(-0.36)"

="stpr_fac31",="0.105",="0.273***",="0.103*",="0.251***",="0.109*",="0.0744*",="-0.00339",="0.154***"
="",="(1.42)",="(3.82)",="(2.13)",="(6.12)",="(2.37)",="(2.09)",="(-0.08)",="(4.08)"

="stpr_fac32",="0.0505",="0.110",="0.0197",="0.174***",="0.0158",="0.0630*",="0.0463",="0.0807*"
="",="(0.78)",="(1.75)",="(0.47)",="(4.83)",="(0.39)",="(2.02)",="(1.24)",="(2.42)"

