
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="aginc_backward",="aginc_predict",="nfincome_backward",="nfincome_predict",="output_backward",="output_predict",="percapinc_backward",="percapinc_predict"

="lngt83difference",="0.155*",="0.0105",="0.0433",="0.126**",="0.0434",="0.116**",="0.0376",="-0.0301"
="",="(1.98)",="(0.16)",="(1.25)",="(3.24)",="(1.20)",="(3.14)",="(0.90)",="(-0.80)"

="stpr_fac1",="0.0375",="-0.164",="-0.0812",="-0.0237",="0.0579",="0.183**",="-0.0135",="-0.144*"
="",="(0.28)",="(-1.40)",="(-1.35)",="(-0.35)",="(0.92)",="(2.86)",="(-0.19)",="(-2.21)"

="stpr_fac2",="0.136",="-0.0922",="0.0126",="0.0589",="0.0181",="0.176***",="0.0328",="-0.116*"
="",="(1.20)",="(-0.94)",="(0.25)",="(1.05)",="(0.35)",="(3.31)",="(0.54)",="(-2.14)"

="stpr_fac3",="0.170",="-0.0948",="0.0260",="0.0877",="0.100",="0.196***",="0.0391",="-0.109"
="",="(1.46)",="(-0.94)",="(0.50)",="(1.51)",="(1.86)",="(3.57)",="(0.63)",="(-1.95)"

="stpr_fac4",="0.188",="-0.0293",="0.0275",="0.142*",="0.0781",="0.217***",="0.0553",="-0.0537"
="",="(1.56)",="(-0.28)",="(0.52)",="(2.38)",="(1.41)",="(3.83)",="(0.86)",="(-0.93)"

="stpr_fac5",="-0.0690",="0.187",="-0.0167",="0.00862",="-0.0647",="0.101",="-0.0604",="0.137*"
="",="(-0.43)",="(1.88)",="(-0.24)",="(0.15)",="(-0.87)",="(1.85)",="(-0.71)",="(2.49)"

="stpr_fac6",="-0.0831",="0.114",="-0.0153",="0.249**",="-0.249**",="0.164*",="-0.168",="-0.0736"
="",="(-0.50)",="(0.79)",="(-0.21)",="(3.01)",="(-3.24)",="(2.10)",="(-1.90)",="(-0.92)"

="stpr_fac7",="0.0364",="-0.148",="-0.177***",="0.0180",="-0.0226",="0.156**",="0.00788",="-0.117*"
="",="(0.34)",="(-1.64)",="(-3.70)",="(0.35)",="(-0.45)",="(3.17)",="(0.14)",="(-2.34)"

="stpr_fac8",="0.106",="-0.0615",="-0.0522",="0.201**",="-0.0440",="0.231***",="-0.0632",="-0.0472"
="",="(0.84)",="(-0.57)",="(-0.94)",="(3.23)",="(-0.76)",="(3.90)",="(-0.94)",="(-0.78)"

="stpr_fac9",="-0.0202",="-0.0175",="-0.0778",="0.0760",="0.0254",="0.165**",="-0.0637",="-0.0481"
="",="(-0.19)",="(-0.19)",="(-1.66)",="(1.44)",="(0.52)",="(3.29)",="(-1.12)",="(-0.94)"

="stpr_fac10",="-0.0575",="-0.112",="-0.0366",="0.0409",="0.0705",="0.0825",="-0.111",="-0.135*"
="",="(-0.49)",="(-1.10)",="(-0.70)",="(0.70)",="(1.29)",="(1.48)",="(-1.76)",="(-2.38)"

="stpr_fac11",="-0.00919",="-0.0270",="-0.0254",="0.0933",="0.0248",="0.151**",="-0.0956",="-0.0536"
="",="(-0.09)",="(-0.32)",="(-0.58)",="(1.90)",="(0.54)",="(3.24)",="(-1.81)",="(-1.13)"

="stpr_fac12",="0.0424",="0.00937",="-0.0371",="0.137**",="-0.0211",="0.156**",="-0.0307",="-0.0511"
="",="(0.40)",="(0.10)",="(-0.79)",="(2.58)",="(-0.43)",="(3.10)",="(-0.54)",="(-1.00)"

="stpr_fac13",="-0.0700",="-0.163",="-0.0740",="-0.0117",="-0.0218",="0.162**",="-0.117",="-0.135*"
="",="(-0.54)",="(-1.46)",="(-1.29)",="(-0.18)",="(-0.36)",="(2.64)",="(-1.69)",="(-2.16)"

="stpr_fac14",="0.139",="-0.0623",="0.0183",="0.0500",="0.106",="0.139",="0.0331",="-0.0853"
="",="(0.90)",="(-0.47)",="(0.27)",="(0.65)",="(1.49)",="(1.90)",="(0.40)",="(-1.15)"

="stpr_fac15",="0.129",="-0.0926",="0.00345",="0.0943",="-0.0115",="0.251***",="0.108",="-0.0761"
="",="(1.04)",="(-0.86)",="(0.06)",="(1.53)",="(-0.20)",="(4.28)",="(1.62)",="(-1.27)"

="stpr_fac16",="0.0138",="-0.125",="-0.0303",="-0.00437",="-0.0216",="0.180***",="-0.0586",="-0.107*"
="",="(0.14)",="(-1.45)",="(-0.69)",="(-0.09)",="(-0.47)",="(3.84)",="(-1.10)",="(-2.25)"

="stpr_fac17",="0.333**",="-0.208*",="0.0794",="0.119*",="0.173**",="0.0997",="0.106",="-0.206***"
="",="(2.75)",="(-1.99)",="(1.48)",="(1.98)",="(3.09)",="(1.75)",="(1.64)",="(-3.55)"

="stpr_fac18",="0.330*",="-0.0784",="0.0392",="0.0606",="0.0321",="0.187**",="0.115",="-0.117"
="",="(2.57)",="(-0.71)",="(0.69)",="(0.95)",="(0.54)",="(3.08)",="(1.67)",="(-1.91)"

="stpr_fac19",="0.291**",="-0.104",="0.0413",="0.144**",="-0.0190",="0.214***",="0.186**",="-0.117*"
="",="(2.74)",="(-1.14)",="(0.88)",="(2.73)",="(-0.39)",="(4.28)",="(3.28)",="(-2.29)"

="stpr_fac20",="0.418***",="0.0118",="0.172**",="0.212***",="0.0800",="0.252***",="0.124",="-0.0141"
="",="(3.44)",="(0.11)",="(3.21)",="(3.52)",="(1.42)",="(4.40)",="(1.91)",="(-0.24)"

="stpr_fac21",="0.105",="0.139",="0.0816",="0.179***",="-0.0396",="0.235***",="0.00867",="0.0457"
="",="(0.99)",="(1.51)",="(1.73)",="(3.38)",="(-0.80)",="(4.67)",="(0.15)",="(0.89)"

="stpr_fac22",="0.220",="-0.0214",="0.0708",="0.131*",="0.0259",="0.238***",="0.0454",="-0.0846"
="",="(1.68)",="(-0.19)",="(1.22)",="(2.02)",="(0.43)",="(3.86)",="(0.65)",="(-1.35)"

="stpr_fac23",="0.0641",="-0.0130",="-0.0342",="0.106",="0.0146",="0.249***",="-0.00817",="-0.0381"
="",="(0.47)",="(-0.11)",="(-0.57)",="(1.57)",="(0.23)",="(3.90)",="(-0.11)",="(-0.59)"

="stpr_fac24",="0.135",="-0.116",="0.0259",="-0.00479",="0.0394",="0.0984",="0.0351",="-0.113"
="",="(1.06)",="(-1.06)",="(0.46)",="(-0.08)",="(0.67)",="(1.64)",="(0.52)",="(-1.85)"

="stpr_fac25",="0.248",="-0.198",="0.00801",="0.0704",="0.0528",="0.121",="0.0606",="-0.184**"
="",="(1.86)",="(-1.72)",="(0.14)",="(1.06)",="(0.86)",="(1.92)",="(0.85)",="(-2.88)"

="stpr_fac26",="0.153",="-0.0318",="-0.0138",="0.154",="0.0542",="0.180*",="0.0399",="-0.0886"
="",="(0.84)",="(-0.20)",="(-0.17)",="(1.70)",="(0.64)",="(2.09)",="(0.41)",="(-1.01)"

="stpr_fac27",="0.0856",="-0.0993",="-0.0480",="0.0459",="0.0377",="0.0639",="0.00441",="-0.118"
="",="(0.51)",="(-0.68)",="(-0.64)",="(0.55)",="(0.48)",="(0.80)",="(0.05)",="(-1.46)"

="stpr_fac28",="0.171",="-0.00730",="0.0424",="0.134**",="0.0167",="0.168***",="0.0497",="-0.0635"
="",="(1.74)",="(-0.09)",="(0.98)",="(2.75)",="(0.37)",="(3.63)",="(0.95)",="(-1.35)"

="stpr_fac29",="0.0769",="0.0590",="-0.0131",="0.168**",="-0.0138",="0.146*",="-0.0221",="-0.0469"
="",="(0.61)",="(0.55)",="(-0.24)",="(2.70)",="(-0.24)",="(2.48)",="(-0.33)",="(-0.78)"

="stpr_fac30",="0.204*",="-0.0840",="0.0649",="0.0864",="0.0910",="0.107*",="0.0515",="-0.0937"
="",="(1.97)",="(-0.94)",="(1.42)",="(1.68)",="(1.91)",="(2.19)",="(0.93)",="(-1.89)"

="stpr_fac31",="0.117",="0.00560",="0.00750",="0.141*",="-0.00890",="0.254***",="-0.0119",="-0.0896"
="",="(1.01)",="(0.06)",="(0.15)",="(2.44)",="(-0.17)",="(4.66)",="(-0.19)",="(-1.61)"

="stpr_fac32",="0.0889",="-0.105",="-0.0828",="0.0282",="-0.0218",="0.196***",="0.0142",="-0.0626"
="",="(0.81)",="(-1.10)",="(-1.71)",="(0.52)",="(-0.43)",="(3.79)",="(0.24)",="(-1.19)"

