
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="avwage_backward",="avwage_predict",="pop_backward",="pop_predict",="wagebill_backward",="wagebill_predict",="wageemp_backward",="wageemp_predict"

="lncedc88difference",="-0.0180",="-0.0134",="0.00850",="0.00408",="-0.0422",="-0.0192",="-0.00899",="-0.00390"
="",="(-1.86)",="(-1.50)",="(1.07)",="(0.55)",="(-1.82)",="(-0.99)",="(-0.51)",="(-0.24)"

="stpr_fac1",="0.0609",="-0.0115",="-0.0709*",="-0.0654",="0.204",="0.0428",="0.0173",="0.0118"
="",="(1.40)",="(-0.29)",="(-1.99)",="(-1.94)",="(1.95)",="(0.49)",="(0.22)",="(0.16)"

="stpr_fac2",="0.0624",="-0.00510",="-0.00344",="0.0261",="0.356***",="0.105",="0.168*",="0.0730"
="",="(1.62)",="(-0.14)",="(-0.11)",="(0.88)",="(3.86)",="(1.36)",="(2.42)",="(1.15)"

="stpr_fac3",="0.0611",="-0.0525",="0.00633",="-0.0171",="0.337***",="0.0532",="0.161*",="0.0532"
="",="(1.71)",="(-1.59)",="(0.22)",="(-0.62)",="(3.93)",="(0.74)",="(2.48)",="(0.90)"

="stpr_fac4",="0.0904*",="-0.00571",="0.0225",="0.0205",="0.390***",="0.0357",="0.173*",="0.0131"
="",="(2.18)",="(-0.15)",="(0.66)",="(0.64)",="(3.92)",="(0.43)",="(2.30)",="(0.19)"

="stpr_fac5",="0.000823",="0.00809",="-0.0694",="-0.0437",="0.439***",="-0.162",="0.205*",="-0.267**"
="",="(0.02)",="(0.16)",="(-1.58)",="(-1.05)",="(3.40)",="(-1.50)",="(2.10)",="(-3.00)"

="stpr_fac6",="0.0155",="0.0349",="0.198***",="0.149**",="0.165",="0.101",="0.0494",="0.0288"
="",="(0.24)",="(0.58)",="(3.70)",="(2.95)",="(1.05)",="(0.76)",="(0.42)",="(0.26)"

="stpr_fac7",="0.0872*",="0.0652",="0.0193",="0.0530",="0.364***",="0.130",="0.202**",="0.0850"
="",="(2.10)",="(1.71)",="(0.57)",="(1.66)",="(3.66)",="(1.56)",="(2.69)",="(1.24)"

="stpr_fac8",="0.141**",="0.0637",="0.0812*",="0.0698*",="0.146",="0.0172",="-0.0654",="-0.142"
="",="(3.08)",="(1.51)",="(2.18)",="(1.98)",="(1.33)",="(0.19)",="(-0.79)",="(-1.88)"

="stpr_fac9",="0.0591",="0.0328",="0.00513",="0.00263",="0.467***",="0.0901",="0.286***",="0.0466"
="",="(1.51)",="(0.91)",="(0.16)",="(0.09)",="(4.98)",="(1.14)",="(4.03)",="(0.72)"

="stpr_fac10",="-0.0580",="-0.0760*",="0.00794",="-0.0529",="0.216*",="0.0521",="0.0560",="-0.0110"
="",="(-1.41)",="(-2.00)",="(0.24)",="(-1.67)",="(2.19)",="(0.63)",="(0.75)",="(-0.16)"

="stpr_fac11",="0.0792*",="0.0165",="0.0210",="-0.00442",="0.327***",="0.0794",="0.158*",="0.0451"
="",="(2.03)",="(0.46)",="(0.66)",="(-0.15)",="(3.49)",="(1.01)",="(2.23)",="(0.70)"

="stpr_fac12",="0.0647",="0.0500",="0.0565",="0.0637*",="0.352***",="-0.0153",="0.156*",="-0.0658"
="",="(1.56)",="(1.31)",="(1.67)",="(2.00)",="(3.55)",="(-0.18)",="(2.08)",="(-0.96)"

="stpr_fac13",="0.0213",="0.0362",="-0.0292",="-0.138***",="0.272*",="0.0993",="0.190*",="-0.00180"
="",="(0.43)",="(0.79)",="(-0.72)",="(-3.59)",="(2.28)",="(0.99)",="(2.11)",="(-0.02)"

="stpr_fac14",="0.0874",="0.0320",="-0.00755",="-0.0302",="0.290",="0.295*",="0.158",="0.206*"
="",="(1.40)",="(0.56)",="(-0.15)",="(-0.63)",="(1.94)",="(2.34)",="(1.39)",="(2.00)"

="stpr_fac15",="0.0639*",="-0.0344",="-0.0316",="-0.0293",="0.371***",="0.0482",="0.219***",="0.0283"
="",="(2.10)",="(-1.23)",="(-1.28)",="(-1.25)",="(5.10)",="(0.79)",="(3.98)",="(0.56)"

="stpr_fac16",="0.0991*",="0.0149",="0.0298",="0.0584",="0.276**",="0.127",="0.0647",="0.0716"
="",="(2.35)",="(0.38)",="(0.86)",="(1.79)",="(2.73)",="(1.49)",="(0.85)",="(1.02)"

="stpr_fac17",="-0.0959**",="-0.0134",="0.0506",="0.0515*",="0.148",="0.0697",="0.162**",="0.0463"
="",="(-2.91)",="(-0.44)",="(1.88)",="(2.03)",="(1.88)",="(1.05)",="(2.71)",="(0.85)"

="stpr_fac18",="0.0180",="-0.0314",="0.0356",="0.0365",="-0.116",="-0.122",="-0.0414",="-0.0867"
="",="(0.52)",="(-0.99)",="(1.26)",="(1.37)",="(-1.40)",="(-1.76)",="(-0.66)",="(-1.52)"

