
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="aginc_backward",="aginc_predict",="nfincome_backward",="nfincome_predict",="output_backward",="output_predict",="percapinc_backward",="percapinc_predict"

="lncedc92difference",="0.00512",="0.0282",="0.00544",="-0.00524",="-0.00581",="-0.00908",="0.00351",="0.00753"
="",="(0.38)",="(1.91)",="(0.63)",="(-0.57)",="(-0.62)",="(-1.13)",="(0.43)",="(0.93)"

="stpr_fac1",="-0.120",="0.0439",="-0.119**",="-0.0448",="-0.0717",="0.0554",="-0.0493",="0.0434"
="",="(-1.90)",="(0.63)",="(-2.92)",="(-1.04)",="(-1.63)",="(1.46)",="(-1.27)",="(1.13)"

="stpr_fac2",="-0.0258",="-0.00422",="-0.0455",="-0.0270",="-0.0520",="0.0252",="-0.0516",="-0.0132"
="",="(-0.46)",="(-0.07)",="(-1.26)",="(-0.71)",="(-1.34)",="(0.75)",="(-1.51)",="(-0.39)"

="stpr_fac3",="-0.0728",="0.00858",="-0.0637",="-0.0602",="-0.108**",="0.0126",="-0.0332",="0.00292"
="",="(-1.36)",="(0.15)",="(-1.84)",="(-1.65)",="(-2.90)",="(0.39)",="(-1.01)",="(0.09)"

="stpr_fac4",="-0.0776",="0.0164",="-0.0608",="-0.0319",="-0.0262",="-0.0415",="-0.0730",="0.00603"
="",="(-1.17)",="(0.22)",="(-1.41)",="(-0.70)",="(-0.57)",="(-1.04)",="(-1.79)",="(0.15)"

="stpr_fac5",="-0.184*",="0.231*",="-0.0730",="0.185***",="-0.0491",="0.141**",="-0.0355",="0.0461"
="",="(-2.26)",="(2.57)",="(-1.38)",="(3.33)",="(-0.87)",="(2.87)",="(-0.71)",="(0.93)"

="stpr_fac6",="0.0673",="0.237*",="-0.0136",="0.109",="-0.0297",="0.0996",="-0.158*",="0.0821"
="",="(0.65)",="(2.08)",="(-0.20)",="(1.54)",="(-0.41)",="(1.60)",="(-2.48)",="(1.30)"

="stpr_fac7",="-0.0519",="0.131",="0.0596",="-0.00321",="0.0690",="0.0684",="-0.0124",="0.0458"
="",="(-0.83)",="(1.90)",="(1.48)",="(-0.08)",="(1.59)",="(1.82)",="(-0.32)",="(1.21)"

="stpr_fac8",="-0.104",="0.00337",="-0.000740",="-0.0159",="-0.00764",="0.0977",="-0.101",="-0.00659"
="",="(-1.21)",="(0.04)",="(-0.01)",="(-0.27)",="(-0.13)",="(1.89)",="(-1.92)",="(-0.13)"

="stpr_fac9",="-0.0253",="0.0628",="-0.0697",="-0.00488",="-0.0129",="0.0788*",="-0.0641",="0.0591"
="",="(-0.43)",="(0.97)",="(-1.83)",="(-0.12)",="(-0.32)",="(2.23)",="(-1.78)",="(1.65)"

="stpr_fac10",="0.0220",="-0.111",="-0.101*",="-0.102*",="-0.112*",="-0.0390",="0.0308",="-0.0124"
="",="(0.35)",="(-1.61)",="(-2.50)",="(-2.38)",="(-2.56)",="(-1.04)",="(0.80)",="(-0.33)"

="stpr_fac11",="-0.0170",="0.0250",="-0.0742",="-0.0162",="0.0107",="0.0182",="-0.0572",="0.00517"
="",="(-0.28)",="(0.38)",="(-1.92)",="(-0.40)",="(0.26)",="(0.51)",="(-1.56)",="(0.14)"

="stpr_fac12",="-0.0763",="0.134*",="-0.0166",="0.0453",="-0.00365",="0.0664",="-0.116**",="0.0413"
="",="(-1.25)",="(1.99)",="(-0.42)",="(1.09)",="(-0.09)",="(1.81)",="(-3.10)",="(1.11)"

="stpr_fac13",="-0.162*",="-0.125",="-0.163**",="-0.135*",="-0.0145",="0.0198",="-0.0586",="0.0250"
="",="(-2.03)",="(-1.43)",="(-3.16)",="(-2.49)",="(-0.26)",="(0.41)",="(-1.20)",="(0.52)"

="stpr_fac14",="-0.0412",="0.0816",="-0.0443",="0.0235",="0.00138",="-0.0101",="-0.0196",="0.0612"
="",="(-0.43)",="(0.78)",="(-0.72)",="(0.36)",="(0.02)",="(-0.18)",="(-0.34)",="(1.06)"

="stpr_fac15",="-0.118*",="0.0632",="-0.154***",="-0.0623",="-0.107**",="0.0450",="-0.111***",="0.0415"
="",="(-2.43)",="(1.18)",="(-4.91)",="(-1.88)",="(-3.18)",="(1.54)",="(-3.74)",="(1.41)"

="stpr_fac16",="-0.0239",="0.0452",="-0.0236",="-0.0768",="-0.0433",="0.0324",="-0.0999*",="0.00933"
="",="(-0.37)",="(0.63)",="(-0.56)",="(-1.72)",="(-0.95)",="(0.82)",="(-2.49)",="(0.23)"

="stpr_fac17",="-0.0660",="0.293***",="-0.0222",="0.0778*",="-0.0754*",="0.0974**",="-0.105***",="0.154***"
="",="(-1.28)",="(5.13)",="(-0.66)",="(2.20)",="(-2.09)",="(3.13)",="(-3.30)",="(4.89)"

="stpr_fac18",="0.114*",="0.222***",="-0.0648",="0.0642",="-0.0690",="0.0106",="0.0172",="0.0538"
="",="(2.09)",="(3.71)",="(-1.84)",="(1.73)",="(-1.83)",="(0.32)",="(0.52)",="(1.63)"

="stpr_fac19",="-0.000395",="0.191***",="0.0427",="0.0594",="0.0447",="0.0441",="-0.0111",="0.0392"
="",="(-0.01)",="(3.30)",="(1.25)",="(1.65)",="(1.22)",="(1.39)",="(-0.35)",="(1.23)"

="stpr_fac20",="-0.00887",="0.176*",="0.0326",="0.0886*",="-0.0432",="0.0982*",="-0.00245",="0.0751"
="",="(-0.14)",="(2.49)",="(0.79)",="(2.02)",="(-0.97)",="(2.55)",="(-0.06)",="(1.92)"

="stpr_fac21",="0.0176",="0.257***",="0.0388",="0.119**",="-0.0318",="0.0195",="-0.0735*",="0.0973**"
="",="(0.30)",="(3.99)",="(1.03)",="(3.00)",="(-0.78)",="(0.56)",="(-2.06)",="(2.75)"

="stpr_fac22",="0.0202",="0.0809",="-0.00140",="0.0258",="-0.0260",="0.0603",="-0.0195",="0.0284"
="",="(0.25)",="(0.93)",="(-0.03)",="(0.48)",="(-0.47)",="(1.27)",="(-0.40)",="(0.59)"

="stpr_fac23",="0.00686",="0.135",="0.0124",="0.0505",="0.0473",="0.188***",="0.0312",="0.0793"
="",="(0.08)",="(1.45)",="(0.23)",="(0.88)",="(0.81)",="(3.71)",="(0.60)",="(1.54)"

="stpr_fac24",="-0.0506",="0.109",="-0.0388",="-0.00438",="-0.0619",="0.0534",="-0.0424",="0.0258"
="",="(-0.65)",="(1.26)",="(-0.77)",="(-0.08)",="(-1.14)",="(1.13)",="(-0.88)",="(0.54)"

="stpr_fac25",="-0.0377",="0.0791",="-0.0368",="0.0182",="-0.0448",="0.0398",="-0.0452",="0.00719"
="",="(-0.56)",="(1.06)",="(-0.84)",="(0.39)",="(-0.95)",="(0.97)",="(-1.09)",="(0.17)"

="stpr_fac26",="-0.0323",="0.110",="-0.0277",="0.0215",="-0.0137",="0.0233",="-0.0533",="0.0225"
="",="(-0.31)",="(0.95)",="(-0.41)",="(0.30)",="(-0.19)",="(0.37)",="(-0.83)",="(0.35)"

="stpr_fac27",="-0.0541",="0.0338",="-0.0487",="-0.0448",="-0.0507",="-0.0462",="-0.0868",="-0.0335"
="",="(-0.52)",="(0.29)",="(-0.72)",="(-0.63)",="(-0.70)",="(-0.74)",="(-1.36)",="(-0.53)"

="stpr_fac28",="-0.0683",="0.0626",="-0.0341",="0.00132",="-0.0953*",="0.0357",="-0.103**",="0.0319"
="",="(-1.19)",="(0.99)",="(-0.91)",="(0.03)",="(-2.38)",="(1.03)",="(-2.93)",="(0.91)"

="stpr_fac29",="0.0474",="0.171*",="0.0526",="0.0838",="-0.0159",="0.139**",="-0.000516",="0.0516"
="",="(0.68)",="(2.21)",="(1.16)",="(1.75)",="(-0.33)",="(3.28)",="(-0.01)",="(1.21)"

="stpr_fac30",="-0.0653",="0.0835",="-0.0742*",="-0.00526",="-0.0930*",="0.0396",="-0.0415",="0.0248"
="",="(-1.25)",="(1.45)",="(-2.19)",="(-0.15)",="(-2.56)",="(1.26)",="(-1.30)",="(0.78)"

="stpr_fac31",="-0.0505",="0.131",="-0.0445",="0.0707",="-0.0125",="0.0512",="-0.0947*",="0.0791*"
="",="(-0.77)",="(1.81)",="(-1.05)",="(1.58)",="(-0.27)",="(1.30)",="(-2.36)",="(1.99)"

="stpr_fac32",="-0.0619",="0.0710",="-0.0238",="0.0273",="0.0154",="0.101**",="-0.0424",="0.0521"
