
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="aginc_backward",="aginc_predict",="nfincome_backward",="nfincome_predict",="output_backward",="output_predict",="percapinc_backward",="percapinc_predict"

="lnbh03difference",="-0.109",="-0.00657",="-0.0782",="-0.0362",="-0.00151",="-0.0194",="-0.0117",="-0.0578"
="",="(-1.02)",="(-0.06)",="(-1.28)",="(-0.53)",="(-0.02)",="(-0.27)",="(-0.18)",="(-0.83)"

="stpr_fac1",="-0.230***",="0.000417",="-0.206***",="-0.00752",="-0.113**",="0.00621",="-0.0916*",="-0.0139"
="",="(-3.53)",="(0.01)",="(-5.48)",="(-0.18)",="(-2.65)",="(0.14)",="(-2.31)",="(-0.32)"

="stpr_fac2",="-0.184***",="0.0449",="-0.128***",="0.0569",="-0.0718*",="-0.00557",="-0.0674*",="0.0252"
="",="(-3.31)",="(0.75)",="(-3.99)",="(1.58)",="(-1.99)",="(-0.15)",="(-2.00)",="(0.69)"

="stpr_fac3",="-0.118",="0.0293",="-0.0955",="0.0161",="-0.0929",="-0.0611",="-0.0433",="0.0327"
="",="(-1.36)",="(0.32)",="(-1.92)",="(0.29)",="(-1.65)",="(-1.05)",="(-0.82)",="(0.58)"

="stpr_fac4",="-0.0412",="0.131",="-0.0705",="0.0956*",="-0.0487",="-0.0500",="-0.0205",="0.0286"
="",="(-0.62)",="(1.84)",="(-1.85)",="(2.23)",="(-1.13)",="(-1.12)",="(-0.51)",="(0.66)"

="stpr_fac5",="-0.150",="0.0788",="-0.115*",="0.0980",="-0.152**",="0.0283",="-0.0143",="0.110*"
="",="(-1.92)",="(0.94)",="(-2.58)",="(1.95)",="(-3.00)",="(0.54)",="(-0.30)",="(2.16)"

="stpr_fac6",="0.0507",="0.0536",="0.0130",="0.0926",="0.0705",="0.0555",="0.0298",="0.102"
="",="(0.45)",="(0.44)",="(0.20)",="(1.27)",="(0.96)",="(0.73)",="(0.43)",="(1.37)"

="stpr_fac7",="-0.0211",="0.118",="-0.0195",="0.123**",="-0.0185",="0.0401",="0.0746",="0.0340"
="",="(-0.31)",="(1.60)",="(-0.49)",="(2.78)",="(-0.41)",="(0.87)",="(1.79)",="(0.75)"

="o.stpr_fac8",="0",="0",="0",="0",="0",="0",="0",="0"
="",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)"

="stpr_fac9",="-0.147*",="0.00455",="-0.102**",="0.00736",="-0.0679",="-0.0148",="-0.0206",="0.0312"
="",="(-2.20)",="(0.06)",="(-2.65)",="(0.17)",="(-1.56)",="(-0.33)",="(-0.51)",="(0.71)"

="stpr_fac10",="-0.0717",="-0.0173",="-0.0826",="-0.0227",="-0.0121",="0.0630",="0.0321",="0.0286"
="",="(-0.82)",="(-0.18)",="(-1.64)",="(-0.40)",="(-0.21)",="(1.07)",="(0.60)",="(0.50)"

="stpr_fac11",="-0.143*",="0.0491",="-0.127***",="0.0868*",="-0.0522",="0.00429",="-0.0591",="0.0488"
="",="(-2.54)",="(0.81)",="(-3.90)",="(2.38)",="(-1.42)",="(0.11)",="(-1.72)",="(1.31)"

="stpr_fac12",="-0.0784",="0.107",="-0.0900*",="0.0963*",="-0.0751",="0.0151",="-0.0895*",="0.0246"
="",="(-1.22)",="(1.54)",="(-2.43)",="(2.31)",="(-1.79)",="(0.35)",="(-2.29)",="(0.58)"

="stpr_fac13",="-0.100",="0.0211",="-0.161***",="0.0574",="-0.0219",="0.0891",="0.0515",="0.0643"
="",="(-1.28)",="(0.25)",="(-3.59)",="(1.14)",="(-0.43)",="(1.70)",="(1.09)",="(1.25)"

="stpr_fac14",="-0.0408",="-0.0450",="-0.0319",="-0.0366",="0.0249",="-0.118",="0.0124",="-0.0598"
="",="(-0.44)",="(-0.45)",="(-0.60)",="(-0.61)",="(0.42)",="(-1.92)",="(0.22)",="(-0.99)"

="stpr_fac15",="0.0325",="0.0112",="-0.0284",="0.0165",="0.0879",="0.0314",="0.0116",="0.0480"
="",="(0.35)",="(0.11)",="(-0.53)",="(0.28)",="(1.46)",="(0.50)",="(0.21)",="(0.79)"

="stpr_fac16",="-0.228**",="0.138",="-0.133**",="0.0735",="-0.126**",="0.0745",="-0.0404",="0.0981*"
="",="(-3.05)",="(1.72)",="(-3.10)",="(1.53)",="(-2.61)",="(1.49)",="(-0.89)",="(2.00)"

="stpr_fac17",="-0.120",="0.0350",="-0.00534",="-0.00551",="-0.0185",="-0.0274",="-0.0647",="-0.0180"
="",="(-1.63)",="(0.44)",="(-0.13)",="(-0.12)",="(-0.39)",="(-0.56)",="(-1.45)",="(-0.37)"

="stpr_fac18",="-0.140",="0.0280",="-0.0741",="0.141**",="-0.0630",="0.00758",="-0.141**",="0.0402"
="",="(-1.87)",="(0.35)",="(-1.71)",="(2.89)",="(-1.29)",="(0.15)",="(-3.08)",="(0.81)"

="stpr_fac19",="-0.0707",="0.103",="-0.0463",="0.00214",="-0.0832",="-0.0588",="-0.0347",="0.0395"
="",="(-0.84)",="(1.13)",="(-0.95)",="(0.04)",="(-1.51)",="(-1.04)",="(-0.68)",="(0.71)"

="stpr_fac20",="0.0444",="-0.0202",="0.00228",="-0.0238",="0.0404",="-0.0633",="-0.0116",="-0.0508"
="",="(0.68)",="(-0.29)",="(0.06)",="(-0.57)",="(0.96)",="(-1.45)",="(-0.29)",="(-1.19)"

="stpr_fac21",="-0.00972",="-0.0271",="-0.0751",="-0.0361",="-0.0569",="-0.171***",="-0.0781",="-0.00479"
="",="(-0.14)",="(-0.36)",="(-1.86)",="(-0.80)",="(-1.25)",="(-3.64)",="(-1.83)",="(-0.10)"

="stpr_fac22",="-0.110",="0.0862",="-0.0854*",="0.0848",="-0.0764",="-0.0291",="-0.0671",="0.0412"
="",="(-1.47)",="(1.08)",="(-1.99)",="(1.76)",="(-1.58)",="(-0.58)",="(-1.48)",="(0.84)"

="stpr_fac23",="-0.122",="0.00224",="-0.0933",="0.0308",="-0.0307",="-0.0396",="-0.0490",="0.0209"
="",="(-1.23)",="(0.02)",="(-1.64)",="(0.48)",="(-0.48)",="(-0.60)",="(-0.81)",="(0.32)"

="stpr_fac24",="-0.135",="0.0781",="-0.107*",="0.0987",="-0.111",="-0.00864",="-0.0761",="0.0360"
="",="(-1.43)",="(0.77)",="(-1.97)",="(1.62)",="(-1.80)",="(-0.14)",="(-1.33)",="(0.58)"

="stpr_fac25",="-0.0534",="0.0691",="-0.0456",="0.0820",="-0.0702",="-0.00384",="-0.0705",="0.0172"
="",="(-0.54)",="(0.65)",="(-0.80)",="(1.29)",="(-1.10)",="(-0.06)",="(-1.18)",="(0.26)"

="stpr_fac26",="-0.0273",="-0.0267",="-0.0456",="-0.0211",="0.0208",="-0.0306",="-0.0543",="-0.0198"
="",="(-0.20)",="(-0.19)",="(-0.59)",="(-0.24)",="(0.24)",="(-0.34)",="(-0.67)",="(-0.23)"

="o.stpr_fac27",="0",="0",="0",="0",="0",="0",="0",="0"
="",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)"

="stpr_fac28",="-0.104",="0.0554",="-0.0401",="0.0823",="-0.0184",="-0.0233",="-0.0559",="0.0288"
="",="(-1.60)",="(0.79)",="(-1.07)",="(1.96)",="(-0.44)",="(-0.53)",="(-1.42)",="(0.67)"

="stpr_fac29",="-0.0224",="0.0459",="-0.0423",="0.0712",="-0.106*",="0.0264",="-0.0209",="0.0728"
="",="(-0.29)",="(0.55)",="(-0.95)",="(1.43)",="(-2.12)",="(0.51)",="(-0.45)",="(1.44)"

="stpr_fac30",="-0.0296",="0.0751",="-0.0433",="0.0371",="-0.0368",="-0.0144",="-0.0231",="0.0213"
="",="(-0.42)",="(1.00)",="(-1.07)",="(0.82)",="(-0.81)",="(-0.31)",="(-0.54)",="(0.46)"

="stpr_fac31",="-0.0667",="0.0409",="-0.0196",="0.0324",="-0.0933",="-0.0304",="-0.0529",="-0.00709"
="",="(-0.88)",="(0.50)",="(-0.45)",="(0.66)",="(-1.89)",="(-0.60)",="(-1.15)",="(-0.14)"

="stpr_fac32",="-0.275***",="0.0931",="-0.173***",="0.00628",="-0.139**",="-0.0208",="-0.119**",="0.0368"
="",="(-3.95)",="(1.24)",="(-4.30)",="(0.14)",="(-3.07)",="(-0.45)",="(-2.80)",="(0.80)"

