
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="aginc_backward",="aginc_predict",="nfincome_backward",="nfincome_predict",="output_backward",="output_predict",="percapinc_backward",="percapinc_predict"

="lncedc90difference",="-0.00237",="0.0633**",="0.00681",="0.00135",="-0.00127",="0.0130",="-0.00128",="0.0269*"
="",="(-0.11)",="(3.07)",="(0.49)",="(0.11)",="(-0.10)",="(1.27)",="(-0.11)",="(2.46)"

="stpr_fac1",="-0.135",="0.0276",="-0.127*",="-0.0373",="-0.0873",="0.0201",="-0.0527",="0.0358"
="",="(-1.52)",="(0.32)",="(-2.18)",="(-0.75)",="(-1.57)",="(0.47)",="(-1.03)",="(0.78)"

="stpr_fac2",="-0.0186",="-0.00540",="-0.0208",="-0.00496",="-0.0586",="0.00170",="-0.0197",="-0.0494"
="",="(-0.23)",="(-0.07)",="(-0.39)",="(-0.11)",="(-1.15)",="(0.04)",="(-0.42)",="(-1.19)"

="stpr_fac3",="-0.0784",="0.00926",="-0.0407",="-0.0304",="-0.0810",="-0.0284",="-0.0235",="-0.0114"
="",="(-1.00)",="(0.12)",="(-0.80)",="(-0.70)",="(-1.65)",="(-0.75)",="(-0.52)",="(-0.28)"

="stpr_fac4",="-0.0275",="-0.0372",="0.0253",="-0.0570",="-0.00673",="-0.00956",="-0.00970",="-0.0594"
="",="(-0.31)",="(-0.43)",="(0.43)",="(-1.15)",="(-0.12)",="(-0.22)",="(-0.19)",="(-1.29)"

="stpr_fac5",="-0.112",="0.121",="-0.0441",="0.120*",="-0.0245",="0.0472",="0.0343",="0.0427"
="",="(-1.03)",="(1.15)",="(-0.62)",="(2.00)",="(-0.36)",="(0.90)",="(0.55)",="(0.77)"

="stpr_fac6",="0.116",="0.216",="0.120",="0.0825",="-0.0119",="0.0677",="-0.0262",="-0.0507"
="",="(0.88)",="(1.70)",="(1.41)",="(1.13)",="(-0.15)",="(1.07)",="(-0.35)",="(-0.75)"

="stpr_fac7",="-0.0605",="0.0771",="0.0500",="0.00532",="0.0350",="0.0226",="-0.0419",="-0.00302"
="",="(-0.70)",="(0.92)",="(0.89)",="(0.11)",="(0.65)",="(0.54)",="(-0.84)",="(-0.07)"

="stpr_fac8",="-0.0859",="-0.109",="0.0886",="-0.0604",="0.0194",="0.0110",="-0.0292",="-0.101"
="",="(-0.78)",="(-1.02)",="(1.23)",="(-0.98)",="(0.28)",="(0.21)",="(-0.46)",="(-1.79)"

="stpr_fac9",="-0.0319",="0.0150",="0.00656",="-0.0568",="0.00137",="0.0594",="-0.0259",="-0.0351"
="",="(-0.38)",="(0.18)",="(0.12)",="(-1.21)",="(0.03)",="(1.46)",="(-0.53)",="(-0.81)"

="stpr_fac10",="-0.0608",="-0.0860",="-0.0848",="-0.116*",="-0.114*",="-0.0732",="-0.0330",="-0.0207"
="",="(-0.70)",="(-1.02)",="(-1.49)",="(-2.38)",="(-2.09)",="(-1.74)",="(-0.66)",="(-0.46)"

="stpr_fac11",="-0.0413",="0.0206",="0.00238",="-0.0471",="-0.0130",="-0.00722",="-0.0230",="-0.0392"
="",="(-0.48)",="(0.25)",="(0.04)",="(-0.99)",="(-0.24)",="(-0.17)",="(-0.47)",="(-0.89)"

="stpr_fac12",="-0.0671",="0.107",="0.0273",="0.0417",="-0.00900",="0.0363",="-0.0559",="-0.0121"
="",="(-0.77)",="(1.26)",="(0.48)",="(0.86)",="(-0.16)",="(0.86)",="(-1.11)",="(-0.27)"

="stpr_fac13",="-0.139",="-0.204*",="-0.0973",="-0.211***",="0.0117",="-0.0764",="-0.0558",="-0.0387"
="",="(-1.35)",="(-2.04)",="(-1.44)",="(-3.67)",="(0.18)",="(-1.53)",="(-0.94)",="(-0.73)"

="o.stpr_fac14",="0",="0",="0",="0",="0",="0",="0",="0"
="",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)"

="stpr_fac15",="-0.0499",="-0.0121",="-0.0183",="-0.121**",="-0.0189",="-0.0358",="-0.0421",="-0.0289"
="",="(-0.70)",="(-0.17)",="(-0.39)",="(-3.06)",="(-0.42)",="(-1.04)",="(-1.03)",="(-0.79)"

="stpr_fac16",="0.000649",="-0.0170",="0.0271",="-0.0914",="0.0331",="-0.0216",="-0.0514",="-0.0632"
="",="(0.01)",="(-0.18)",="(0.43)",="(-1.68)",="(0.54)",="(-0.46)",="(-0.92)",="(-1.26)"

="stpr_fac17",="-0.264***",="0.297***",="0.0688",="0.0389",="-0.0647",="0.110***",="-0.122***",="0.129***"
="",="(-4.15)",="(4.81)",="(1.66)",="(1.10)",="(-1.62)",="(3.58)",="(-3.34)",="(3.94)"

="stpr_fac18",="0.342***",="0.0848",="-0.00845",="0.0261",="-0.0620",="0.0698*",="0.212***",="-0.0443"
="",="(4.99)",="(1.27)",="(-0.19)",="(0.68)",="(-1.44)",="(2.11)",="(5.37)",="(-1.25)"

="stpr_fac19",="-0.00783",="0.201**",="0.0990*",="0.0592",="0.0253",="0.115***",="-0.0181",="0.0797*"
="",="(-0.12)",="(3.13)",="(2.29)",="(1.61)",="(0.61)",="(3.60)",="(-0.48)",="(2.34)"

="stpr_fac20",="0.0551",="0.143",="0.165**",="0.0377",="0.0407",="0.0589",="0.0476",="0.0583"
="",="(0.70)",="(1.87)",="(3.22)",="(0.86)",="(0.83)",="(1.55)",="(1.05)",="(1.44)"

="stpr_fac21",="0.0926",="0.298***",="0.120*",="0.142***",="0.0573",="0.120***",="0.00527",="0.124***"
="",="(1.27)",="(4.23)",="(2.52)",="(3.52)",="(1.26)",="(3.41)",="(0.13)",="(3.31)"

="stpr_fac22",="0.0168",="0.119",="0.0578",="0.0176",="-0.00851",="0.0243",="0.000731",="0.0169"
="",="(0.18)",="(1.34)",="(0.97)",="(0.35)",="(-0.15)",="(0.55)",="(0.01)",="(0.36)"

="stpr_fac23",="-0.0244",="0.289**",="0.0615",="0.0786",="0.0464",="0.177***",="0.0294",="0.145**"
="",="(-0.27)",="(3.28)",="(1.04)",="(1.55)",="(0.81)",="(4.02)",="(0.56)",="(3.10)"

="stpr_fac24",="-0.0927",="0.187*",="-0.0243",="0.00770",="-0.101",="0.0653",="-0.0730",="0.0715"
="",="(-1.04)",="(2.16)",="(-0.42)",="(0.15)",="(-1.79)",="(1.51)",="(-1.42)",="(1.56)"

="stpr_fac25",="-0.109",="0.0987",="-0.0496",="0.0185",="-0.0724",="0.00133",="-0.0765",="-0.00210"
="",="(-1.29)",="(1.21)",="(-0.90)",="(0.39)",="(-1.37)",="(0.03)",="(-1.58)",="(-0.05)"

="stpr_fac26",="0.0238",="0.0731",="0.0669",="0.0184",="-0.00181",="0.0189",="0.0233",="-0.0232"
="",="(0.18)",="(0.56)",="(0.76)",="(0.25)",="(-0.02)",="(0.29)",="(0.30)",="(-0.34)"

="stpr_fac27",="-0.0849",="0.0219",="-0.0241",="-0.0422",="-0.127",="-0.0372",="-0.0738",="-0.0574"
="",="(-0.66)",="(0.17)",="(-0.29)",="(-0.59)",="(-1.56)",="(-0.59)",="(-0.99)",="(-0.86)"

="stpr_fac28",="0.0211",="-0.0436",="0.0753",="-0.0284",="-0.0417",="0.00837",="-0.0130",="-0.0770"
="",="(0.26)",="(-0.55)",="(1.41)",="(-0.62)",="(-0.81)",="(0.21)",="(-0.28)",="(-1.83)"

="stpr_fac29",="0.0450",="0.166",="0.0548",="0.121*",="-0.0293",="0.0812",="-0.0205",="0.0650"
="",="(0.45)",="(1.71)",="(0.84)",="(2.17)",="(-0.47)",="(1.68)",="(-0.36)",="(1.26)"

="stpr_fac30",="-0.0973",="0.0599",="-0.0258",="-0.0125",="-0.115*",="-0.0171",="-0.0332",="-0.00460"
="",="(-1.26)",="(0.80)",="(-0.51)",="(-0.29)",="(-2.37)",="(-0.46)",="(-0.75)",="(-0.12)"

="stpr_fac31",="-0.00793",="0.0950",="0.0332",="0.0441",="0.0367",="0.0256",="-0.0651",="0.0339"
="",="(-0.09)",="(1.11)",="(0.58)",="(0.90)",="(0.66)",="(0.60)",="(-1.28)",="(0.74)"

="stpr_fac32",="-0.0532",="-0.0424",="-0.0392",="-0.00625",="-0.0452",="0.0318",="-0.00641",="-0.0226"
="",="(-0.64)",="(-0.52)",="(-0.72)",="(-0.13)",="(-0.86)",="(0.79)",="(-0.13)",="(-0.52)"

