
="",="(1)",="(2)",="(3)",="(4)"
="",="aginc_predict",="nfincome_predict",="percapinc_predict",="pop_predict"

="aginc_backward",="-0.166**",="",="",=""
="",="(-2.92)",="",="",=""

="lngt86difference",="0.0593*",="0.0665***",="0.0124",="0.0366**"
="",="(2.22)",="(4.84)",="(0.94)",="(3.29)"

="nfincome_backward",="",="0.196**",="",=""
="",="",="(2.68)",="",=""

="percapinc_backward",="",="",="-0.241***",=""
="",="",="",="(-5.00)",=""

="pop_backward",="",="",="",="0.478***"
="",="",="",="",="(5.12)"

="_cons",="-0.00183",="-0.00194",="-0.00372",="0.00401"
="",="(-0.20)",="(-0.34)",="(-0.76)",="(1.00)"

="N",="1218",="1218",="1218",="1218"
="R-sq",="0.057",="0.102",="0.080",="0.225"

="t statistics in parentheses"
="* p<0.05, ** p<0.01, *** p<0.001"
