
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="aginc_backward",="aginc_predict",="nfincome_backward",="nfincome_predict",="output_backward",="output_predict",="percapinc_backward",="percapinc_predict"

="lnsb00difference",="0.0719",="-0.0880",="-0.0724",="-0.137**",="-0.00211",="0.0731",="-0.0492",="-0.0616"
="",="(0.90)",="(-1.30)",="(-1.51)",="(-3.21)",="(-0.04)",="(1.47)",="(-1.05)",="(-1.35)"

="stpr_fac1",="-0.0968",="-0.136*",="-0.0813",="-0.188***",="0.0466",="-0.0650",="0.00839",="-0.0607"
="",="(-1.36)",="(-2.25)",="(-1.90)",="(-4.96)",="(1.00)",="(-1.47)",="(0.20)",="(-1.49)"

="stpr_fac2",="-0.0879",="-0.0181",="-0.0782*",="-0.111***",="0.00850",="0.0244",="-0.0177",="-0.0122"
="",="(-1.40)",="(-0.34)",="(-2.09)",="(-3.33)",="(0.21)",="(0.63)",="(-0.49)",="(-0.34)"

="stpr_fac3",="-0.0985",="-0.0580",="-0.0847*",="-0.113***",="0.00370",="-0.0388",="0.0136",="-0.0398"
="",="(-1.57)",="(-1.09)",="(-2.25)",="(-3.38)",="(0.09)",="(-0.99)",="(0.37)",="(-1.11)"

="stpr_fac4",="-0.00763",="0.0277",="-0.0339",="-0.0467",="-0.0558",="-0.0498",="0.0400",="-0.0125"
="",="(-0.11)",="(0.46)",="(-0.80)",="(-1.24)",="(-1.21)",="(-1.13)",="(0.97)",="(-0.31)"

="stpr_fac5",="0.0207",="-0.0555",="0.0268",="-0.0612",="-0.0228",="-0.0662",="-0.0158",="0.0337"
="",="(0.24)",="(-0.77)",="(0.53)",="(-1.36)",="(-0.41)",="(-1.26)",="(-0.32)",="(0.70)"

="stpr_fac6",="0.0912",="0.0937",="0.105",="0.0160",="0.118",="0.0245",="0.152*",="0.00935"
="",="(0.75)",="(0.91)",="(1.44)",="(0.25)",="(1.49)",="(0.32)",="(2.14)",="(0.13)"

="stpr_fac7",="0.177*",="-0.112",="0.0401",="-0.0754",="0.0789",="0.0129",="0.184***",="-0.0396"
="",="(2.32)",="(-1.74)",="(0.88)",="(-1.87)",="(1.59)",="(0.27)",="(4.15)",="(-0.91)"

="stpr_fac8",="0.113",="-0.00734",="0.0650",="-0.0101",="0.0363",="0.00600",="0.0958*",="-0.0309"
="",="(1.41)",="(-0.11)",="(1.36)",="(-0.24)",="(0.70)",="(0.12)",="(2.05)",="(-0.68)"

="stpr_fac9",="0.0163",="-0.100",="0.0335",="-0.118**",="0.0455",="-0.0505",="0.145***",="-0.0455"
="",="(0.24)",="(-1.72)",="(0.81)",="(-3.24)",="(1.02)",="(-1.18)",="(3.63)",="(-1.16)"

="stpr_fac10",="-0.0300",="-0.163*",="-0.0234",="-0.103*",="0.0578",="0.00603",="0.140**",="-0.0815"
="",="(-0.39)",="(-2.53)",="(-0.51)",="(-2.54)",="(1.17)",="(0.13)",="(3.15)",="(-1.88)"

="stpr_fac11",="-0.0494",="-0.0377",="-0.0173",="-0.0427",="-0.0163",="-0.00611",="0.0255",="-0.0174"
="",="(-0.76)",="(-0.68)",="(-0.44)",="(-1.23)",="(-0.38)",="(-0.15)",="(0.67)",="(-0.47)"

="stpr_fac12",="0.0216",="0.000641",="0.0405",="-0.0568",="0.0821",="-0.0307",="0.0524",="-0.0650"
="",="(0.31)",="(0.01)",="(0.98)",="(-1.56)",="(1.84)",="(-0.72)",="(1.31)",="(-1.66)"

="stpr_fac13",="-0.180*",="-0.0141",="-0.0850",="-0.0393",="0.0343",="0.0533",="0.0272",="0.0853"
="",="(-2.03)",="(-0.19)",="(-1.60)",="(-0.84)",="(0.59)",="(0.97)",="(0.53)",="(1.69)"

="stpr_fac14",="-0.0354",="0.0765",="0.0364",="0.0306",="-0.0311",="0.0308",="0.0902",="0.0254"
="",="(-0.33)",="(0.85)",="(0.57)",="(0.54)",="(-0.45)",="(0.47)",="(1.46)",="(0.42)"

="stpr_fac15",="-0.0779",="0.107",="0.0133",="-0.0218",="0.0652",="0.101",="0.112*",="0.0325"
="",="(-0.94)",="(1.52)",="(0.27)",="(-0.49)",="(1.20)",="(1.96)",="(2.31)",="(0.68)"

="stpr_fac16",="-0.0966",="-0.0577",="-0.0501",="-0.0796",="0.000585",="0.0104",="0.0587",="0.000530"
="",="(-1.26)",="(-0.89)",="(-1.09)",="(-1.95)",="(0.01)",="(0.22)",="(1.31)",="(0.01)"

="stpr_fac17",="0.158*",="-0.0409",="0.0286",="-0.0474",="0.0427",="0.0439",="0.0825*",="-0.0540"
="",="(2.29)",="(-0.70)",="(0.69)",="(-1.29)",="(0.95)",="(1.02)",="(2.05)",="(-1.37)"

="stpr_fac18",="0.398***",="-0.140*",="0.0318",="-0.0937*",="-0.00723",="0.0175",="0.200***",="-0.104*"
="",="(5.60)",="(-2.33)",="(0.75)",="(-2.48)",="(-0.16)",="(0.40)",="(4.83)",="(-2.55)"

="stpr_fac19",="0.0216",="-0.0721",="0.0119",="-0.162***",="-0.0200",="-0.0191",="0.00886",="-0.0812*"
="",="(0.30)",="(-1.17)",="(0.27)",="(-4.22)",="(-0.43)",="(-0.42)",="(0.21)",="(-1.96)"

="stpr_fac20",="0.138*",="-0.0242",="0.0977*",="-0.105**",="0.0760",="0.00890",="0.0824*",="-0.0815*"
="",="(2.00)",="(-0.42)",="(2.37)",="(-2.87)",="(1.70)",="(0.21)",="(2.06)",="(-2.07)"

="stpr_fac21",="0.136",="0.0610",="0.117*",="-0.0852*",="0.0260",="-0.0911",="0.0628",="-0.0264"
="",="(1.67)",="(0.88)",="(2.41)",="(-1.97)",="(0.49)",="(-1.80)",="(1.32)",="(-0.57)"

="stpr_fac22",="-0.0211",="0.0104",="0.0148",="-0.0543",="-0.00497",="-0.0255",="0.0580",="-0.0480"
="",="(-0.26)",="(0.15)",="(0.31)",="(-1.27)",="(-0.09)",="(-0.51)",="(1.23)",="(-1.04)"

="stpr_fac23",="0.0451",="-0.0947",="0.0358",="-0.134**",="0.136*",="-0.0487",="0.110*",="-0.0647"
="",="(0.50)",="(-1.24)",="(0.66)",="(-2.80)",="(2.31)",="(-0.87)",="(2.10)",="(-1.26)"

="stpr_fac24",="-0.0339",="-0.0658",="-0.0460",="-0.123*",="-0.0142",="-0.0452",="0.0363",="-0.0929"
="",="(-0.37)",="(-0.86)",="(-0.85)",="(-2.56)",="(-0.24)",="(-0.81)",="(0.69)",="(-1.80)"

="stpr_fac25",="-0.00994",="0.0207",="0.0173",="-0.0686",="0.0461",="-0.0202",="0.0252",="-0.0544"
="",="(-0.14)",="(0.34)",="(0.40)",="(-1.78)",="(0.97)",="(-0.45)",="(0.59)",="(-1.31)"

="stpr_fac26",="0.0753",="-0.0588",="0.0370",="-0.128*",="0.103",="0.0856",="0.0631",="-0.0607"
="",="(0.65)",="(-0.60)",="(0.53)",="(-2.08)",="(1.37)",="(1.19)",="(0.94)",="(-0.92)"

="stpr_fac27",="-0.0696",="0.0408",="-0.0423",="-0.0259",="-0.0120",="0.0738",="-0.000927",="0.0196"
="",="(-0.60)",="(0.42)",="(-0.61)",="(-0.42)",="(-0.16)",="(1.03)",="(-0.01)",="(0.30)"

="stpr_fac28",="0.0773",="-0.0419",="0.00446",="-0.0490",="0.0550",="0.0524",="0.0954*",="-0.0409"
="",="(1.17)",="(-0.75)",="(0.11)",="(-1.40)",="(1.28)",="(1.28)",="(2.48)",="(-1.09)"

="stpr_fac29",="0.000953",="0.0378",="0.0251",="-0.0591",="-0.0230",="0.00497",="0.0348",="0.0126"
="",="(0.01)",="(0.57)",="(0.54)",="(-1.44)",="(-0.46)",="(0.10)",="(0.77)",="(0.28)"

="stpr_fac30",="-0.0190",="0.0440",="-0.0125",="-0.0400",="0.0207",="0.00294",="0.0421",="-0.0154"
="",="(-0.30)",="(0.82)",="(-0.33)",="(-1.19)",="(0.50)",="(0.07)",="(1.14)",="(-0.43)"

="stpr_fac31",="0.0264",="-0.0108",="0.0647",="-0.0297",="0.00691",="-0.0696",="0.0751",="-0.0560"
="",="(0.35)",="(-0.17)",="(1.44)",="(-0.74)",="(0.14)",="(-1.49)",="(1.72)",="(-1.31)"

="stpr_fac32",="-0.0843",="-0.172**",="-0.0620",="-0.134***",="-0.0138",="-0.0338",="0.00638",="-0.0774*"
