
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="aginc_backward",="aginc_predict",="nfincome_backward",="nfincome_predict",="output_backward",="output_predict",="percapinc_backward",="percapinc_predict"

="lngt84difference",="0.208**",="0.150**",="0.101**",="0.148***",="0.0703*",="0.0494",="0.0404",="0.0506"
="",="(3.03)",="(2.77)",="(3.02)",="(4.29)",="(2.17)",="(1.50)",="(1.03)",="(1.68)"

="stpr_fac1",="-0.256**",="-0.213**",="-0.169***",="-0.245***",="-0.0153",="-0.103*",="-0.0457",="-0.0300"
="",="(-2.82)",="(-2.97)",="(-3.82)",="(-5.36)",="(-0.36)",="(-2.38)",="(-0.88)",="(-0.75)"

="stpr_fac2",="-0.176*",="-0.119*",="-0.0525",="-0.165***",="-0.0161",="-0.109**",="-0.0205",="-0.0108"
="",="(-2.32)",="(-1.98)",="(-1.42)",="(-4.32)",="(-0.45)",="(-2.99)",="(-0.48)",="(-0.32)"

="stpr_fac3",="-0.0689",="-0.173**",="-0.0110",="-0.170***",="0.0811*",="-0.124**",="0.0353",="-0.0411"
="",="(-0.88)",="(-2.79)",="(-0.29)",="(-4.30)",="(2.20)",="(-3.29)",="(0.79)",="(-1.19)"

="stpr_fac4",="-0.0868",="-0.130",="-0.0139",="-0.114*",="0.00204",="-0.0702",="0.0527",="-0.0131"
="",="(-0.96)",="(-1.82)",="(-0.31)",="(-2.50)",="(0.05)",="(-1.62)",="(1.02)",="(-0.33)"

="stpr_fac5",="-0.173",="-0.153",="-0.0806",="-0.240***",="-0.163*",="-0.104",="0.0796",="0.0764"
="",="(-1.09)",="(-1.67)",="(-1.04)",="(-4.13)",="(-2.18)",="(-1.88)",="(0.88)",="(1.51)"

="stpr_fac6",="-0.392*",="-0.0269",="-0.0994",="-0.0348",="-0.312***",="-0.0860",="-0.197*",="-0.0307"
="",="(-2.52)",="(-0.22)",="(-1.31)",="(-0.44)",="(-4.26)",="(-1.15)",="(-2.22)",="(-0.45)"

="stpr_fac7",="-0.176",="-0.361***",="-0.219***",="-0.253***",="-0.0839",="-0.0712",="0.0958",="-0.130**"
="",="(-1.66)",="(-4.45)",="(-4.22)",="(-4.89)",="(-1.68)",="(-1.44)",="(1.58)",="(-2.87)"

="stpr_fac8",="-0.163",="-0.160",="-0.0925",="-0.0443",="-0.0423",="-0.0271",="-0.0547",="-0.00728"
="",="(-1.56)",="(-1.95)",="(-1.82)",="(-0.84)",="(-0.86)",="(-0.54)",="(-0.92)",="(-0.16)"

="stpr_fac9",="-0.410***",="-0.284***",="-0.199***",="-0.267***",="-0.0776",="-0.123*",="-0.0800",="-0.0668"
="",="(-3.79)",="(-3.33)",="(-3.78)",="(-4.91)",="(-1.52)",="(-2.37)",="(-1.30)",="(-1.41)"

="stpr_fac10",="-0.191*",="-0.279***",="-0.0865",="-0.265***",="0.0180",="-0.225***",="-0.0264",="-0.122**"
="",="(-2.08)",="(-3.85)",="(-1.93)",="(-5.74)",="(0.42)",="(-5.11)",="(-0.51)",="(-3.04)"

="stpr_fac11",="-0.231**",="-0.184**",="-0.0964*",="-0.199***",="-0.0180",="-0.112**",="-0.0432",="-0.0407"
="",="(-2.75)",="(-2.79)",="(-2.36)",="(-4.71)",="(-0.45)",="(-2.79)",="(-0.90)",="(-1.11)"

="stpr_fac12",="-0.236*",="-0.212**",="-0.114*",="-0.174***",="-0.0634",="-0.142**",="-0.0485",="-0.0570"
="",="(-2.48)",="(-2.83)",="(-2.46)",="(-3.65)",="(-1.42)",="(-3.12)",="(-0.90)",="(-1.37)"

="stpr_fac13",="-0.264*",="-0.346***",="-0.0944",="-0.288***",="-0.0779",="-0.0962",="-0.0701",="-0.126*"
="",="(-2.37)",="(-3.93)",="(-1.74)",="(-5.14)",="(-1.48)",="(-1.80)",="(-1.10)",="(-2.57)"

="stpr_fac14",="-0.274*",="-0.212*",="-0.135*",="-0.230***",="-0.0458",="-0.154*",="-0.0440",="-0.0643"
="",="(-2.05)",="(-2.01)",="(-2.07)",="(-3.41)",="(-0.73)",="(-2.41)",="(-0.58)",="(-1.10)"

="stpr_fac15",="-0.239**",="-0.154*",="-0.0828*",="-0.134**",="-0.0460",="-0.0432",="0.0633",="-0.0122"
="",="(-2.94)",="(-2.41)",="(-2.09)",="(-3.29)",="(-1.20)",="(-1.11)",="(1.37)",="(-0.34)"

="stpr_fac16",="-0.288*",="-0.343***",="-0.122*",="-0.285***",="-0.0422",="-0.0799",="-0.0804",="-0.152**"
="",="(-2.49)",="(-3.76)",="(-2.17)",="(-4.90)",="(-0.78)",="(-1.45)",="(-1.22)",="(-3.00)"

="stpr_fac17",="0.423***",="-0.223**",="-0.0242",="-0.156***",="0.00281",="-0.176***",="0.307***",="-0.0636"
="",="(4.82)",="(-3.22)",="(-0.57)",="(-3.53)",="(0.07)",="(-4.20)",="(6.15)",="(-1.66)"

="stpr_fac18",="-0.292**",="0.195**",="-0.0138",="-0.200***",="-0.0255",="-0.105*",="-0.0839",="0.162***"
="",="(-3.23)",="(2.73)",="(-0.31)",="(-4.39)",="(-0.60)",="(-2.43)",="(-1.63)",="(4.08)"

="stpr_fac19",="-0.0541",="-0.285***",="-0.0638",="-0.151**",="-0.133**",="-0.0871",="0.130*",="-0.117**"
="",="(-0.57)",="(-3.81)",="(-1.38)",="(-3.17)",="(-2.98)",="(-1.92)",="(2.41)",="(-2.82)"

="stpr_fac20",="-0.00121",="0.00162",="0.0427",="0.0283",="0.0582",="0.0201",="0.0371",="0.0775*"
="",="(-0.01)",="(0.02)",="(1.01)",="(0.65)",="(1.42)",="(0.48)",="(0.75)",="(2.03)"

="stpr_fac21",="-0.350**",="-0.0572",="-0.0698",="-0.165**",="-0.157**",="-0.0200",="-0.0200",="0.0379"
="",="(-2.90)",="(-0.60)",="(-1.19)",="(-2.72)",="(-2.77)",="(-0.35)",="(-0.29)",="(0.72)"

="stpr_fac22",="-0.0472",="-0.0914",="0.0102",="-0.0840",="-0.00678",="-0.0289",="0.0183",="-0.0139"
="",="(-0.45)",="(-1.12)",="(0.20)",="(-1.61)",="(-0.14)",="(-0.58)",="(0.31)",="(-0.31)"

="stpr_fac23",="-0.226",="-0.148",="-0.109",="-0.132*",="-0.0476",="-0.00461",="-0.0417",="0.00618"
="",="(-1.88)",="(-1.56)",="(-1.85)",="(-2.19)",="(-0.84)",="(-0.08)",="(-0.61)",="(0.12)"

="stpr_fac24",="-0.222",="-0.370***",="-0.0729",="-0.341***",="-0.0164",="-0.195**",="0.0217",="-0.144*"
="",="(-1.63)",="(-3.44)",="(-1.10)",="(-4.97)",="(-0.26)",="(-2.99)",="(0.28)",="(-2.42)"

="stpr_fac25",="-0.145",="-0.215**",="-0.0484",="-0.192***",="0.00989",="-0.164***",="-0.00830",="-0.0499"
="",="(-1.54)",="(-2.91)",="(-1.06)",="(-4.07)",="(0.22)",="(-3.64)",="(-0.16)",="(-1.21)"

="stpr_fac26",="-0.155",="-0.105",="-0.0731",="-0.0825",="-0.00621",="-0.0816",="-0.0135",="0.00552"
="",="(-1.01)",="(-0.86)",="(-0.97)",="(-1.06)",="(-0.09)",="(-1.11)",="(-0.15)",="(0.08)"

="stpr_fac27",="-0.211",="-0.254*",="-0.101",="-0.209**",="-0.0178",="-0.200**",="-0.00629",="-0.0765"
="",="(-1.34)",="(-2.04)",="(-1.32)",="(-2.64)",="(-0.24)",="(-2.66)",="(-0.07)",="(-1.11)"

="stpr_fac28",="-0.141",="-0.123",="-0.0319",="-0.109**",="-0.00742",="-0.109**",="-0.00710",="-0.0265"
="",="(-1.70)",="(-1.89)",="(-0.79)",="(-2.61)",="(-0.19)",="(-2.75)",="(-0.15)",="(-0.73)"

="stpr_fac29",="-0.153",="-0.0707",="-0.0406",="-0.109*",="-0.107*",="-0.0987*",="0.0156",="-0.0427"
="",="(-1.53)",="(-0.89)",="(-0.83)",="(-2.17)",="(-2.26)",="(-2.06)",="(0.27)",="(-0.97)"

="stpr_fac30",="-0.122",="-0.221***",="0.00577",="-0.201***",="0.0223",="-0.200***",="0.0125",="-0.0567"
="",="(-1.52)",="(-3.49)",="(0.15)",="(-4.99)",="(0.59)",="(-5.22)",="(0.27)",="(-1.61)"

="stpr_fac31",="-0.162",="-0.146*",="-0.0470",="-0.137**",="-0.0329",="-0.0501",="-0.0261",="-0.0823*"
