
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="avwage_backward",="avwage_predict",="pop_backward",="pop_predict",="wagebill_backward",="wagebill_predict",="wageemp_backward",="wageemp_predict"

="lnsb02difference",="0.0241",="0.0577",="-0.0188",="-0.0897**",="-0.0139",="-0.103",="-0.0309",="-0.140*"
="",="(0.61)",="(1.65)",="(-0.60)",="(-2.77)",="(-0.17)",="(-1.27)",="(-0.48)",="(-2.08)"

="stpr_fac1",="0.0180",="-0.0915**",="-0.0202",="-0.0458",="-0.191*",="-0.200*",="-0.228***",="-0.0976"
="",="(0.45)",="(-2.61)",="(-0.64)",="(-1.40)",="(-2.38)",="(-2.45)",="(-3.48)",="(-1.44)"

="stpr_fac2",="0.0228",="-0.0356",="0.00729",="-0.0352",="-0.104",="-0.123",="-0.119*",="-0.0608"
="",="(0.66)",="(-1.18)",="(0.27)",="(-1.25)",="(-1.51)",="(-1.76)",="(-2.11)",="(-1.04)"

="stpr_fac3",="0.0167",="-0.0812**",="-0.00965",="-0.0457",="-0.214**",="-0.0777",="-0.219***",="0.00785"
="",="(0.48)",="(-2.64)",="(-0.35)",="(-1.60)",="(-3.05)",="(-1.09)",="(-3.83)",="(0.13)"

="stpr_fac4",="0.0268",="-0.0966**",="0.0361",="0.0293",="-0.101",="0.0120",="-0.115",="0.134*"
="",="(0.67)",="(-2.76)",="(1.15)",="(0.90)",="(-1.26)",="(0.15)",="(-1.76)",="(1.99)"

="stpr_fac5",="-0.00945",="-0.0235",="0.0237",="-0.0780*",="-0.247**",="-0.315**",="-0.251**",="-0.243**"
="",="(-0.20)",="(-0.56)",="(0.63)",="(-2.01)",="(-2.59)",="(-3.23)",="(-3.21)",="(-3.02)"

="stpr_fac6",="0.139*",="-0.0510",="0.0404",="0.0487",="-0.152",="-0.125",="-0.177",="-0.0621"
="",="(2.03)",="(-0.85)",="(0.75)",="(0.87)",="(-1.11)",="(-0.90)",="(-1.58)",="(-0.54)"

="stpr_fac7",="0.0387",="-0.0415",="-0.0541",="-0.00208",="-0.0927",="-0.171*",="-0.104",="0.0233"
="",="(0.91)",="(-1.12)",="(-1.62)",="(-0.06)",="(-1.09)",="(-1.97)",="(-1.50)",="(0.33)"

="stpr_fac8",="0.0381",="-0.0733",="0.0805*",="-0.0224",="-0.122",="-0.273**",="-0.167*",="-0.174*"
="",="(0.86)",="(-1.88)",="(2.29)",="(-0.62)",="(-1.36)",="(-2.99)",="(-2.29)",="(-2.31)"

="stpr_fac9",="0.0499",="-0.0855**",="-0.00545",="-0.0527",="-0.0316",="0.0380",="-0.0709",="0.140*"
="",="(1.34)",="(-2.61)",="(-0.19)",="(-1.73)",="(-0.42)",="(0.50)",="(-1.16)",="(2.21)"

="stpr_fac10",="0.0863*",="-0.0764*",="-0.0485",="-0.0569",="-0.00906",="-0.0436",="-0.0926",="0.0408"
="",="(2.11)",="(-2.13)",="(-1.50)",="(-1.71)",="(-0.11)",="(-0.52)",="(-1.38)",="(0.59)"

="stpr_fac11",="0.0617",="-0.0345",="0.0333",="-0.0154",="-0.0586",="-0.105",="-0.0900",="-0.0494"
="",="(1.76)",="(-1.12)",="(1.21)",="(-0.54)",="(-0.83)",="(-1.47)",="(-1.57)",="(-0.83)"

="stpr_fac12",="0.0922*",="-0.0549",="0.0633*",="0.0258",="-0.174*",="-0.0716",="-0.197**",="0.000226"
="",="(2.42)",="(-1.64)",="(2.11)",="(0.83)",="(-2.27)",="(-0.92)",="(-3.15)",="(0.00)"

="stpr_fac13",="0.0969*",="-0.0129",="-0.0519",="-0.0836*",="-0.0407",="-0.0913",="-0.0957",="-0.0663"
="",="(1.98)",="(-0.30)",="(-1.35)",="(-2.10)",="(-0.42)",="(-0.91)",="(-1.20)",="(-0.80)"

="stpr_fac14",="0.109",="-0.0954",="0.0351",="0.0184",="0.114",="-0.0706",="0.0151",="0.0714"
="",="(1.90)",="(-1.89)",="(0.78)",="(0.39)",="(0.99)",="(-0.60)",="(0.16)",="(0.74)"

="stpr_fac15",="0.0895",="-0.0389",="0.0160",="0.00294",="0.162",="0.0563",="0.0827",="0.120"
="",="(1.80)",="(-0.89)",="(0.41)",="(0.07)",="(1.62)",="(0.55)",="(1.01)",="(1.43)"

="stpr_fac16",="0.0595",="0.00382",="-0.0442",="-0.0379",="-0.0677",="-0.0405",="-0.0891",="-0.0833"
="",="(1.38)",="(0.10)",="(-1.30)",="(-1.08)",="(-0.78)",="(-0.46)",="(-1.26)",="(-1.14)"

="stpr_fac17",="0.169***",="-0.138***",="0.0730*",="-0.0322",="0.0669",="-0.199*",="-0.0607",="-0.0435"
="",="(4.37)",="(-4.07)",="(2.40)",="(-1.02)",="(0.86)",="(-2.52)",="(-0.96)",="(-0.67)"

