
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="aginc_backward",="aginc_predict",="nfincome_backward",="nfincome_predict",="output_backward",="output_predict",="percapinc_backward",="percapinc_predict"

="lnsb02difference",="-0.193*",="0.00816",="-0.00726",="-0.108**",="0.0735",="0.00749",="-0.113**",="0.0395"
="",="(-2.54)",="(0.13)",="(-0.18)",="(-2.69)",="(1.54)",="(0.22)",="(-2.84)",="(0.94)"

="stpr_fac1",="0.204**",="-0.337***",="-0.0124",="-0.196***",="0.111*",="-0.0980**",="0.0989*",="-0.220***"
="",="(2.67)",="(-5.33)",="(-0.30)",="(-4.86)",="(2.32)",="(-2.81)",="(2.48)",="(-5.22)"

="stpr_fac2",="0.192**",="-0.227***",="0.0443",="-0.114**",="0.127**",="-0.0495",="0.0861*",="-0.127***"
="",="(2.92)",="(-4.17)",="(1.27)",="(-3.29)",="(3.09)",="(-1.65)",="(2.51)",="(-3.51)"

="stpr_fac3",="0.194**",="-0.236***",="0.0194",="-0.139***",="0.0819",="-0.0906**",="0.103**",="-0.147***"
="",="(2.90)",="(-4.27)",="(0.54)",="(-3.94)",="(1.95)",="(-2.97)",="(2.96)",="(-3.98)"

="stpr_fac4",="0.316***",="-0.134*",="0.0853*",="-0.0546",="0.104*",="-0.121***",="0.141***",="-0.135**"
="",="(4.15)",="(-2.13)",="(2.10)",="(-1.36)",="(2.19)",="(-3.48)",="(3.56)",="(-3.22)"

="stpr_fac5",="0.145",="-0.190*",="0.0525",="-0.110*",="0.0388",="-0.0423",="0.0639",="-0.0656"
="",="(1.59)",="(-2.53)",="(1.08)",="(-2.29)",="(0.68)",="(-1.02)",="(1.34)",="(-1.31)"

="stpr_fac6",="0.496***",="-0.178",="0.175*",="-0.0227",="0.229**",="-0.0803",="0.262***",="-0.138"
="",="(3.80)",="(-1.65)",="(2.51)",="(-0.33)",="(2.80)",="(-1.35)",="(3.84)",="(-1.92)"

="stpr_fac7",="0.306***",="-0.191**",="0.112**",="-0.104*",="0.122*",="-0.0508",="0.216***",="-0.150***"
="",="(3.79)",="(-2.86)",="(2.60)",="(-2.44)",="(2.41)",="(-1.37)",="(5.11)",="(-3.35)"

="stpr_fac8",="0.386***",="-0.268***",="0.191***",="-0.153***",="0.147**",="-0.0856*",="0.183***",="-0.180***"
="",="(4.53)",="(-3.82)",="(4.22)",="(-3.39)",="(2.76)",="(-2.20)",="(4.11)",="(-3.84)"

="stpr_fac9",="0.256***",="-0.307***",="0.0785*",="-0.146***",="0.133**",="-0.0932**",="0.162***",="-0.138***"
="",="(3.59)",="(-5.21)",="(2.06)",="(-3.87)",="(2.97)",="(-2.86)",="(4.34)",="(-3.50)"

="stpr_fac10",="0.274***",="-0.347***",="0.0528",="-0.184***",="0.156**",="-0.0598",="0.208***",="-0.199***"
="",="(3.50)",="(-5.38)",="(1.27)",="(-4.46)",="(3.19)",="(-1.68)",="(5.09)",="(-4.61)"

="stpr_fac11",="0.254***",="-0.211***",="0.0801*",="-0.0772*",="0.0939*",="-0.0433",="0.116***",="-0.105**"
="",="(3.79)",="(-3.81)",="(2.25)",="(-2.18)",="(2.24)",="(-1.42)",="(3.31)",="(-2.84)"

="stpr_fac12",="0.258***",="-0.152*",="0.0924*",="-0.0831*",="0.133**",="-0.0683*",="0.0667",="-0.136***"
="",="(3.55)",="(-2.52)",="(2.38)",="(-2.16)",="(2.92)",="(-2.06)",="(1.76)",="(-3.39)"

="stpr_fac13",="0.204*",="-0.215**",="0.0118",="-0.0996*",="0.133*",="0.0104",="0.156**",="-0.0683"
="",="(2.19)",="(-2.78)",="(0.24)",="(-2.02)",="(2.27)",="(0.24)",="(3.19)",="(-1.33)"

="stpr_fac14",="0.411***",="-0.249**",="0.149*",="-0.106",="0.175*",="-0.118*",="0.212***",="-0.177**"
="",="(3.75)",="(-2.75)",="(2.55)",="(-1.82)",="(2.55)",="(-2.36)",="(3.71)",="(-2.93)"

="stpr_fac15",="0.514***",="-0.276***",="0.113*",="-0.0970",="0.175**",="-0.0228",="0.282***",="-0.201***"
="",="(5.41)",="(-3.51)",="(2.24)",="(-1.93)",="(2.93)",="(-0.53)",="(5.68)",="(-3.84)"

="stpr_fac16",="0.211*",="-0.223**",="0.0309",="-0.0891*",="0.0189",="0.0444",="0.174***",="-0.125**"
="",="(2.55)",="(-3.27)",="(0.70)",="(-2.04)",="(0.36)",="(1.18)",="(4.04)",="(-2.74)"

="stpr_fac17",="0.475***",="-0.511***",="0.131***",="-0.183***",="0.197***",="-0.141***",="0.203***",="-0.327***"
="",="(6.43)",="(-8.38)",="(3.34)",="(-4.70)",="(4.26)",="(-4.18)",="(5.26)",="(-8.03)"

="stpr_fac18",="0.425***",="-0.321***",="0.0804*",="-0.0806*",="0.156**",="-0.0656",="0.144***",="-0.184***"
="",="(5.55)",="(-5.07)",="(1.97)",="(-1.99)",="(3.26)",="(-1.87)",="(3.60)",="(-4.37)"

="stpr_fac19",="0.190*",="-0.146*",="0.0852*",="-0.193***",="0.106*",="-0.101**",="0.0739",="-0.112**"
="",="(2.45)",="(-2.29)",="(2.07)",="(-4.70)",="(2.18)",="(-2.87)",="(1.83)",="(-2.62)"

="stpr_fac20",="0.397***",="-0.269***",="0.189***",="-0.183***",="0.232***",="-0.113***",="0.140***",="-0.207***"
="",="(5.42)",="(-4.45)",="(4.85)",="(-4.73)",="(5.07)",="(-3.37)",="(3.66)",="(-5.12)"

="stpr_fac21",="0.465***",="-0.266***",="0.129**",="-0.183***",="0.138**",="-0.198***",="0.134**",="-0.189***"
="",="(5.58)",="(-3.88)",="(2.90)",="(-4.15)",="(2.64)",="(-5.22)",="(3.08)",="(-4.13)"

="stpr_fac22",="0.266**",="-0.176*",="0.0884",="-0.0692",="0.0870",="-0.0697",="0.115*",="-0.136**"
="",="(3.12)",="(-2.49)",="(1.94)",="(-1.53)",="(1.62)",="(-1.79)",="(2.58)",="(-2.89)"

="stpr_fac23",="0.267**",="-0.263***",="0.112*",="-0.160**",="0.158**",="-0.0694",="0.170***",="-0.174**"
="",="(2.79)",="(-3.32)",="(2.20)",="(-3.16)",="(2.63)",="(-1.58)",="(3.39)",="(-3.30)"

="stpr_fac24",="0.202*",="-0.229**",="0.0490",="-0.119*",="0.0662",="-0.0911*",="0.0982",="-0.183***"
="",="(2.10)",="(-2.89)",="(0.96)",="(-2.36)",="(1.10)",="(-2.08)",="(1.96)",="(-3.47)"

="stpr_fac25",="0.300***",="-0.233***",="0.0983*",="-0.108**",="0.139**",="-0.0992**",="0.0985*",="-0.186***"
="",="(3.89)",="(-3.66)",="(2.39)",="(-2.65)",="(2.87)",="(-2.82)",="(2.45)",="(-4.38)"

="stpr_fac26",="0.324**",="-0.280**",="0.136*",="-0.180**",="0.224**",="-0.0263",="0.140*",="-0.180**"
="",="(2.64)",="(-2.76)",="(2.07)",="(-2.77)",="(2.91)",="(-0.47)",="(2.18)",="(-2.66)"

="stpr_fac27",="0.312*",="-0.261*",="0.123",="-0.166*",="0.154*",="-0.0663",="0.166**",="-0.202**"
="",="(2.54)",="(-2.57)",="(1.87)",="(-2.55)",="(2.00)",="(-1.18)",="(2.59)",="(-2.99)"

="stpr_fac28",="0.224**",="-0.166**",="0.102**",="-0.0633",="0.189***",="-0.0358",="0.0936*",="-0.104**"
="",="(3.19)",="(-2.86)",="(2.73)",="(-1.70)",="(4.30)",="(-1.11)",="(2.55)",="(-2.67)"

="stpr_fac29",="0.250**",="-0.189**",="0.107*",="-0.108*",="0.0424",="-0.0356",="0.117**",="-0.106*"
="",="(3.04)",="(-2.78)",="(2.46)",="(-2.49)",="(0.82)",="(-0.95)",="(2.73)",="(-2.35)"

="stpr_fac30",="0.308***",="-0.206***",="0.0949**",="-0.123***",="0.118**",="-0.0730*",="0.128***",="-0.169***"
="",="(4.61)",="(-3.72)",="(2.66)",="(-3.47)",="(2.82)",="(-2.39)",="(3.66)",="(-4.58)"

="stpr_fac31",="0.360***",="-0.226***",="0.145***",="-0.103*",="0.0702",="-0.0942*",="0.156***",="-0.221***"
="",="(4.44)",="(-3.38)",="(3.36)",="(-2.39)",="(1.38)",="(-2.54)",="(3.68)",="(-4.94)"

="stpr_fac32",="0.0851",="-0.268***",="-0.0329",="-0.167***",="0.0377",="-0.0962**",="0.0359",="-0.181***"
