
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="avwage_backward",="avwage_predict",="pop_backward",="pop_predict",="wagebill_backward",="wagebill_predict",="wageemp_backward",="wageemp_predict"

="lncedp90difference",="0.00221",="-0.00431",="-0.00158",="0.00128",="0.0554*",="-0.0126",="0.0411**",="-0.00163"
="",="(0.25)",="(-0.57)",="(-0.21)",="(0.19)",="(2.56)",="(-0.70)",="(2.59)",="(-0.11)"

="stpr_fac1",="-0.00702",="0.0211",="-0.0557",="-0.0373",="-0.129",="0.0116",="-0.144",="-0.0453"
="",="(-0.17)",="(0.59)",="(-1.60)",="(-1.18)",="(-1.28)",="(0.14)",="(-1.95)",="(-0.67)"

="stpr_fac2",="0.00571",="-0.00588",="0.0258",="0.0613*",="0.0524",="-0.0104",="0.0284",="-0.0315"
="",="(0.17)",="(-0.20)",="(0.90)",="(2.37)",="(0.63)",="(-0.15)",="(0.47)",="(-0.57)"

="stpr_fac3",="-0.00804",="-0.0352",="-0.00123",="0.0172",="-0.0296",="-0.0337",="-0.0611",="-0.0352"
="",="(-0.23)",="(-1.17)",="(-0.04)",="(0.64)",="(-0.35)",="(-0.47)",="(-0.97)",="(-0.61)"

="stpr_fac4",="0.0549",="0.0239",="0.0386",="0.0376",="0.0257",="-0.0381",="-0.0498",="-0.0786"
="",="(1.41)",="(0.70)",="(1.15)",="(1.24)",="(0.26)",="(-0.47)",="(-0.70)",="(-1.21)"

="stpr_fac5",="-0.0133",="0.0285",="-0.0872",="0.0871*",="-0.299*",="-0.169",="-0.331***",="-0.252**"
="",="(-0.25)",="(0.60)",="(-1.89)",="(2.08)",="(-2.24)",="(-1.53)",="(-3.38)",="(-2.82)"

="stpr_fac6",="0.0450",="0.0676",="0.141*",="0.179***",="-0.0923",="0.0239",="-0.157",="-0.0397"
="",="(0.67)",="(1.15)",="(2.46)",="(3.42)",="(-0.55)",="(0.17)",="(-1.29)",="(-0.36)"

="stpr_fac7",="0.116**",="-0.0166",="0.0883*",="0.0581",="0.0626",="0.0365",="0.0175",="0.0398"
="",="(2.58)",="(-0.42)",="(2.30)",="(1.66)",="(0.56)",="(0.39)",="(0.21)",="(0.53)"

="stpr_fac8",="0.112*",="0.00880",="0.109**",="0.0566",="-0.191",="-0.0745",="-0.275**",="-0.164*"
="",="(2.33)",="(0.21)",="(2.63)",="(1.50)",="(-1.59)",="(-0.75)",="(-3.13)",="(-2.04)"

="stpr_fac9",="0.0375",="0.0374",="0.0333",="0.00906",="0.105",="0.0177",="0.0812",="-0.0389"
="",="(1.02)",="(1.16)",="(1.06)",="(0.32)",="(1.14)",="(0.23)",="(1.21)",="(-0.64)"

="stpr_fac10",="-0.0281",="-0.0915**",="-0.0112",="-0.0323",="-0.123",="-0.0541",="-0.134",="-0.0971"
="",="(-0.70)",="(-2.59)",="(-0.32)",="(-1.03)",="(-1.23)",="(-0.65)",="(-1.81)",="(-1.45)"

="stpr_fac11",="0.0492",="-0.0103",="0.0329",="0.0367",="-0.00994",="-0.00322",="-0.0383",="-0.0407"
="",="(1.32)",="(-0.31)",="(1.02)",="(1.25)",="(-0.11)",="(-0.04)",="(-0.56)",="(-0.65)"

="stpr_fac12",="0.0310",="0.0533",="0.0735",="0.0850*",="-0.125",="-0.00331",="-0.137",="-0.0647"
="",="(0.66)",="(1.30)",="(1.83)",="(2.33)",="(-1.07)",="(-0.03)",="(-1.61)",="(-0.83)"

="stpr_fac13",="0.0778",="-0.00993",="-0.0398",="-0.124***",="-0.159",="-0.0365",="-0.201*",="-0.0520"
="",="(1.63)",="(-0.24)",="(-0.97)",="(-3.33)",="(-1.34)",="(-0.37)",="(-2.30)",="(-0.65)"

="stpr_fac14",="0.0869",="0.00129",="0.0201",="0.00475",="0.182",="0.139",="0.147",="0.0649"
="",="(1.53)",="(0.03)",="(0.41)",="(0.11)",="(1.29)",="(1.19)",="(1.42)",="(0.69)"

="stpr_fac15",="0.0793*",="-0.0729*",="0.00264",="-0.0271",="0.215**",="-0.0626",="0.106",="-0.0390"
="",="(2.41)",="(-2.52)",="(0.09)",="(-1.05)",="(2.62)",="(-0.92)",="(1.77)",="(-0.71)"

="stpr_fac16",="0.121**",="-0.0808*",="0.0903*",="0.00333",="0.0907",="-0.0917",="-0.0328",="-0.0548"
="",="(2.75)",="(-2.10)",="(2.40)",="(0.10)",="(0.83)",="(-1.01)",="(-0.41)",="(-0.75)"

="stpr_fac17",="0.0236",="0.0423",="0.0239",="0.0618",="-0.0241",="0.0605",="-0.0518",="-0.0225"
="",="(0.55)",="(1.11)",="(0.64)",="(1.83)",="(-0.22)",="(0.68)",="(-0.66)",="(-0.31)"

