
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="avwage_backward",="avwage_predict",="pop_backward",="pop_predict",="wagebill_backward",="wagebill_predict",="wageemp_backward",="wageemp_predict"

="lncedc94difference",="-0.0109",="0.0135",="0.0424*",="0.0382*",="0.0647",="0.0653",="0.0519",="0.0410"
="",="(-0.61)",="(0.74)",="(2.54)",="(2.25)",="(1.52)",="(1.47)",="(1.46)",="(1.15)"

="stpr_fac1",="0.0223",="0.00254",="-0.131***",="-0.103**",="0.00530",="-0.0470",="-0.0613",="-0.0851"
="",="(0.63)",="(0.07)",="(-3.98)",="(-3.07)",="(0.06)",="(-0.54)",="(-0.87)",="(-1.21)"

="stpr_fac2",="0.0321",="-0.0428",="-0.0578",="-0.0714*",="0.00272",="-0.00372",="-0.0563",="0.00360"
="",="(0.97)",="(-1.29)",="(-1.89)",="(-2.30)",="(0.03)",="(-0.05)",="(-0.87)",="(0.06)"

="stpr_fac3",="-0.0255",="-0.00837",="-0.0747*",="-0.0836**",="-0.0000476",="-0.0620",="-0.0325",="-0.0534"
="",="(-0.82)",="(-0.27)",="(-2.58)",="(-2.84)",="(-0.00)",="(-0.81)",="(-0.53)",="(-0.86)"

="stpr_fac4",="0.0322",="-0.0465",="-0.0583",="-0.0569",="-0.0125",="0.0116",="-0.0764",="0.0247"
="",="(0.91)",="(-1.31)",="(-1.78)",="(-1.70)",="(-0.15)",="(0.13)",="(-1.09)",="(0.35)"

="stpr_fac5",="0.0361",="-0.0109",="-0.0624",="0.0787*",="-0.174",="-0.0497",="-0.281***",="-0.139"
="",="(0.86)",="(-0.26)",="(-1.61)",="(1.99)",="(-1.75)",="(-0.48)",="(-3.40)",="(-1.67)"

="stpr_fac6",="0.0946",="-0.00812",="0.115*",="-0.0222",="0.135",="0.0601",="0.00751",="0.000168"
="",="(1.63)",="(-0.14)",="(2.14)",="(-0.41)",="(0.98)",="(0.42)",="(0.07)",="(0.00)"

="stpr_fac7",="0.000381",="0.0253",="0.000558",="-0.101**",="0.0434",="0.115",="0.0183",="0.101"
="",="(0.01)",="(0.66)",="(0.02)",="(-2.79)",="(0.48)",="(1.22)",="(0.24)",="(1.34)"

="stpr_fac8",="0.0694",="-0.0553",="-0.0945*",="-0.0742",="-0.141",="-0.107",="-0.271**",="-0.0992"
="",="(1.40)",="(-1.11)",="(-2.06)",="(-1.59)",="(-1.20)",="(-0.88)",="(-2.77)",="(-1.01)"

="stpr_fac9",="0.0491",="0.00502",="-0.0776*",="-0.0875**",="0.0234",="0.0917",="-0.0426",="0.0548"
="",="(1.48)",="(0.15)",="(-2.52)",="(-2.80)",="(0.30)",="(1.12)",="(-0.65)",="(0.83)"

="stpr_fac10",="-0.0731*",="0.0102",="-0.125***",="-0.124***",="-0.0271",="0.0116",="-0.120",="0.00117"
="",="(-2.07)",="(0.29)",="(-3.83)",="(-3.74)",="(-0.32)",="(0.13)",="(-1.72)",="(0.02)"

="stpr_fac11",="0.0304",="-0.0293",="-0.0817**",="-0.0506",="0.00400",="0.0544",="-0.0503",="0.0182"
="",="(0.95)",="(-0.91)",="(-2.74)",="(-1.67)",="(0.05)",="(0.69)",="(-0.79)",="(0.29)"

="stpr_fac12",="0.0725*",="0.0519",="-0.0106",="-0.0174",="-0.0510",="0.117",="-0.131",="0.0521"
="",="(2.11)",="(1.51)",="(-0.33)",="(-0.54)",="(-0.63)",="(1.38)",="(-1.94)",="(0.76)"

="stpr_fac13",="0.0555",="-0.0274",="-0.224***",="-0.144***",="0.0461",="-0.108",="-0.0649",="-0.0451"
="",="(1.31)",="(-0.65)",="(-5.72)",="(-3.60)",="(0.46)",="(-1.04)",="(-0.78)",="(-0.54)"

="stpr_fac14",="0.0733",="-0.0241",="-0.122*",="-0.0856",="0.196",="0.107",="0.0543",="0.0810"
="",="(1.44)",="(-0.47)",="(-2.58)",="(-1.78)",="(1.62)",="(0.85)",="(0.54)",="(0.80)"

="stpr_fac15",="-0.0111",="-0.0689*",="-0.0911**",="-0.0986**",="-0.00856",="0.128",="-0.0563",="0.136*"
="",="(-0.34)",="(-2.10)",="(-3.01)",="(-3.20)",="(-0.11)",="(1.59)",="(-0.87)",="(2.09)"

="stpr_fac16",="0.0256",="-0.134**",="-0.0809*",="-0.144***",="0.00443",="-0.104",="-0.0536",="0.0166"
="",="(0.62)",="(-3.25)",="(-2.13)",="(-3.71)",="(0.05)",="(-1.03)",="(-0.66)",="(0.20)"

="stpr_fac17",="-0.0345",="0.0626",="0.0624",="0.101",="0.220",="0.327*",="0.151",="0.196"
="",="(-0.60)",="(1.10)",="(1.18)",="(1.87)",="(1.63)",="(2.34)",="(1.35)",="(1.74)"

