
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="aginc_backward",="aginc_predict",="nfincome_backward",="nfincome_predict",="output_backward",="output_predict",="percapinc_backward",="percapinc_predict"

="lnft75difference",="-0.0459",="-0.00538",="-0.0392",="-0.0104",="-0.00157",="0.0587*",="-0.00407",="0.0238"
="",="(-0.85)",="(-0.08)",="(-1.22)",="(-0.35)",="(-0.06)",="(2.24)",="(-0.11)",="(0.56)"

="stpr_fac1",="-0.195",="-0.0841",="-0.145",="-0.0888",="0.0345",="0.158*",="0.0597",="0.0503"
="",="(-1.28)",="(-0.45)",="(-1.61)",="(-1.05)",="(0.46)",="(2.14)",="(0.58)",="(0.42)"

="stpr_fac2",="-0.0194",="0.0171",="-0.0739",="-0.0441",="0.0114",="0.110",="0.0872",="0.117"
="",="(-0.11)",="(0.08)",="(-0.73)",="(-0.46)",="(0.13)",="(1.32)",="(0.75)",="(0.87)"

="stpr_fac3",="-0.0914",="-0.0899",="-0.143",="-0.141",="0.0287",="0.0379",="0.0692",="0.0674"
="",="(-0.54)",="(-0.43)",="(-1.42)",="(-1.50)",="(0.34)",="(0.46)",="(0.60)",="(0.51)"

="stpr_fac4",="-0.134",="-0.108",="-0.180",="-0.123",="-0.0223",="0.140",="0.0226",="0.0137"
="",="(-0.73)",="(-0.48)",="(-1.65)",="(-1.20)",="(-0.24)",="(1.56)",="(0.18)",="(0.09)"

="o.stpr_fac5",="0",="0",="0",="0",="0",="0",="0",="0"
="",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)"

="stpr_fac6",="0.0968",="-0.155",="0.0414",="-0.0249",="-0.126",="-0.103",="0.00689",="-0.00170"
="",="(0.55)",="(-0.71)",="(0.39)",="(-0.25)",="(-1.43)",="(-1.20)",="(0.06)",="(-0.01)"

="stpr_fac7",="-0.293*",="-0.146",="-0.252***",="-0.161*",="-0.116",="0.0647",="-0.184*",="-0.0351"
="",="(-2.31)",="(-0.94)",="(-3.34)",="(-2.28)",="(-1.84)",="(1.05)",="(-2.14)",="(-0.35)"

="stpr_fac8",="0.139",="-0.0820",="0.0387",="-0.120",="0.00895",="-0.157**",="0.0853",="-0.0878"
="",="(1.21)",="(-0.58)",="(0.57)",="(-1.87)",="(0.16)",="(-2.81)",="(1.10)",="(-0.98)"

="stpr_fac9",="-0.139",="-0.139",="-0.116",="-0.139",="0.00385",="0.0565",="0.0516",="0.00159"
="",="(-0.95)",="(-0.78)",="(-1.35)",="(-1.72)",="(0.05)",="(0.80)",="(0.52)",="(0.01)"

="stpr_fac10",="-0.107",="-0.0553",="-0.0959",="-0.134*",="-0.0737",="0.0643",="0.0350",="-0.00324"
="",="(-0.87)",="(-0.37)",="(-1.32)",="(-1.97)",="(-1.21)",="(1.09)",="(0.42)",="(-0.03)"

="stpr_fac11",="0.0326",="-0.105",="0.0470",="-0.0624",="0.0531",="0.0513",="0.131",="-0.0354"
="",="(0.25)",="(-0.66)",="(0.61)",="(-0.86)",="(0.82)",="(0.81)",="(1.48)",="(-0.35)"

="stpr_fac12",="-0.0190",="-0.107",="-0.0698",="-0.0860",="0.0785",="0.0103",="0.0931",="0.0266"
="",="(-0.14)",="(-0.63)",="(-0.85)",="(-1.12)",="(1.13)",="(0.15)",="(0.99)",="(0.25)"

="stpr_fac13",="-0.115",="-0.271",="-0.127",="-0.206**",="0.00915",="0.0173",="0.0831",="-0.0668"
="",="(-0.81)",="(-1.56)",="(-1.51)",="(-2.61)",="(0.13)",="(0.25)",="(0.87)",="(-0.60)"

="o.stpr_fac14",="0",="0",="0",="0",="0",="0",="0",="0"
="",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)",="(.)"

="stpr_fac15",="0.0377",="-0.184",="-0.0323",="-0.182***",="0.00483",="-0.0836",="0.122",="-0.00973"
="",="(0.38)",="(-1.53)",="(-0.55)",="(-3.34)",="(0.10)",="(-1.76)",="(1.84)",="(-0.13)"

="stpr_fac16",="-0.106",="-0.0357",="-0.136*",="-0.151*",="-0.0516",="-0.0717",="0.0601",="0.0387"
="",="(-0.92)",="(-0.25)",="(-1.99)",="(-2.36)",="(-0.90)",="(-1.28)",="(0.77)",="(0.43)"

="stpr_fac17",="0.0609",="-0.000972",="-0.0479",="-0.0563",="0.0437",="0.00682",="0.135",="0.0754"
="",="(0.55)",="(-0.01)",="(-0.72)",="(-0.91)",="(0.79)",="(0.13)",="(1.79)",="(0.86)"

="stpr_fac18",="-0.127",="-0.149",="0.00890",="-0.0656",="0.0281",="-0.0570",="-0.0565",="-0.0653"
="",="(-1.15)",="(-1.10)",="(0.14)",="(-1.07)",="(0.51)",="(-1.06)",="(-0.76)",="(-0.76)"

="stpr_fac19",="-0.213",="-0.0377",="-0.105",="-0.101",="-0.0130",="-0.0709",="-0.0169",="0.110"
="",="(-1.83)",="(-0.26)",="(-1.53)",="(-1.57)",="(-0.22)",="(-1.26)",="(-0.21)",="(1.21)"

="stpr_fac20",="0.113",="0.00334",="-0.0147",="0.0116",="-0.0505",="-0.141**",="0.141*",="-0.0582"
="",="(1.13)",="(0.03)",="(-0.25)",="(0.21)",="(-1.01)",="(-2.90)",="(2.08)",="(-0.74)"

="stpr_fac21",="-0.0572",="-0.0424",="0.0126",="-0.0282",="-0.129*",="0.0138",="0.0995",="-0.0693"
="",="(-0.47)",="(-0.28)",="(0.17)",="(-0.41)",="(-2.12)",="(0.23)",="(1.20)",="(-0.72)"

="stpr_fac22",="0.0108",="0.0240",="-0.0246",="0.00757",="-0.0371",="-0.0308",="0.0500",="0.0510"
="",="(0.09)",="(0.16)",="(-0.34)",="(0.11)",="(-0.60)",="(-0.52)",="(0.60)",="(0.53)"

="stpr_fac23",="-0.137",="-0.0137",="-0.155",="-0.0506",="0.00924",="0.0310",="0.0389",="0.0543"
="",="(-1.01)",="(-0.08)",="(-1.93)",="(-0.67)",="(0.14)",="(0.47)",="(0.43)",="(0.51)"

="stpr_fac24",="0.0270",="-0.128",="-0.0167",="-0.126",="0.0371",="-0.0683",="0.0612",="-0.0194"
="",="(0.21)",="(-0.81)",="(-0.22)",="(-1.75)",="(0.58)",="(-1.09)",="(0.70)",="(-0.19)"

="stpr_fac25",="0.0587",="-0.0549",="-0.00338",="-0.118",="0.0675",="-0.0357",="0.0989",="0.0103"
="",="(0.53)",="(-0.41)",="(-0.05)",="(-1.94)",="(1.24)",="(-0.67)",="(1.33)",="(0.12)"

="stpr_fac26",="-0.00895",="-0.0950",="-0.0991",="-0.112",="0.0299",="0.00283",="0.0369",="0.0497"
="",="(-0.06)",="(-0.48)",="(-1.04)",="(-1.25)",="(0.37)",="(0.04)",="(0.34)",="(0.40)"

="stpr_fac27",="0.00128",="-0.130",="-0.0566",="-0.145",="0.0190",="-0.00554",="0.0307",="-0.0199"
="",="(0.01)",="(-0.65)",="(-0.59)",="(-1.61)",="(0.23)",="(-0.07)",="(0.28)",="(-0.16)"

="stpr_fac28",="0.0837",="-0.0230",="0.0462",="-0.115",="0.0482",="-0.0582",="0.104",="0.0267"
="",="(0.68)",="(-0.15)",="(0.64)",="(-1.70)",="(0.79)",="(-0.98)",="(1.26)",="(0.28)"

="stpr_fac29",="0.0459",="-0.118",="-0.0227",="-0.0978",="-0.124*",="-0.0672",="0.0732",="-0.0375"
="",="(0.42)",="(-0.87)",="(-0.35)",="(-1.60)",="(-2.28)",="(-1.26)",="(0.99)",="(-0.44)"

="stpr_fac30",="0.0798",="-0.0757",="0.00964",="-0.0383",="0.00679",="-0.0798",="0.109",="-0.0411"
="",="(0.86)",="(-0.66)",="(0.17)",="(-0.74)",="(0.15)",="(-1.77)",="(1.72)",="(-0.56)"

="stpr_fac31",="-0.00488",="-0.0364",="-0.0157",="-0.0672",="-0.0525",="-0.0268",="0.0588",="0.0200"
="",="(-0.04)",="(-0.25)",="(-0.23)",="(-1.04)",="(-0.90)",="(-0.47)",="(0.74)",="(0.22)"

="stpr_fac32",="-0.103",="0.0432",="-0.0621",="-0.0467",="0.0296",="-0.0105",="0.0250",="0.0714"
="",="(-0.92)",="(0.32)",="(-0.94)",="(-0.75)",="(0.53)",="(-0.19)",="(0.33)",="(0.82)"

="stpr_fac33",="0.00544",="-0.386*",="0.0234",="-0.257***",="0.0968",="-0.0942",="0.119",="-0.131"
