
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="avwage_backward",="avwage_predict",="pop_backward",="pop_predict",="wagebill_backward",="wagebill_predict",="wageemp_backward",="wageemp_predict"

="lncedpi94difference",="0.000280",="0.0903",="-0.132*",="-0.120*",="-0.0992",="0.154",="-0.119",="0.0276"
="",="(0.00)",="(1.44)",="(-2.28)",="(-2.03)",="(-0.67)",="(1.00)",="(-0.97)",="(0.22)"

="stpr_fac1",="0.0335",="-0.0481",="-0.122***",="-0.0940**",="-0.0212",="-0.177*",="-0.0664",="-0.139*"
="",="(0.95)",="(-1.36)",="(-3.71)",="(-2.82)",="(-0.25)",="(-2.04)",="(-0.95)",="(-1.98)"

="stpr_fac2",="0.0385",="-0.0716*",="-0.0520",="-0.0660*",="-0.0121",="-0.0776",="-0.0590",="-0.0268"
="",="(1.22)",="(-2.26)",="(-1.77)",="(-2.21)",="(-0.16)",="(-1.00)",="(-0.95)",="(-0.43)"

="stpr_fac3",="-0.0107",="-0.0372",="-0.117***",="-0.122***",="-0.0766",="-0.169",="-0.0893",="-0.113"
="",="(-0.30)",="(-1.05)",="(-3.59)",="(-3.67)",="(-0.92)",="(-1.95)",="(-1.29)",="(-1.61)"

="stpr_fac4",="0.0442",="-0.107**",="-0.0387",="-0.0390",="-0.0344",="-0.139",="-0.0739",="-0.0349"
="",="(1.22)",="(-2.95)",="(-1.15)",="(-1.14)",="(-0.40)",="(-1.56)",="(-1.04)",="(-0.49)"

="stpr_fac5",="0.0499",="-0.0394",="-0.0994*",="0.0454",="-0.243*",="-0.152",="-0.331***",="-0.194*"
="",="(1.12)",="(-0.88)",="(-2.40)",="(1.08)",="(-2.30)",="(-1.38)",="(-3.77)",="(-2.19)"

="stpr_fac6",="0.113",="-0.101",="0.143*",="0.00385",="0.0992",="-0.172",="0.00961",="-0.0925"
="",="(1.81)",="(-1.62)",="(2.47)",="(0.07)",="(0.67)",="(-1.12)",="(0.08)",="(-0.75)"

="stpr_fac7",="0.0203",="-0.0194",="-0.0476",="-0.144***",="-0.0528",="-0.0385",="-0.0501",="0.0202"
="",="(0.53)",="(-0.51)",="(-1.34)",="(-3.99)",="(-0.58)",="(-0.41)",="(-0.66)",="(0.27)"

="stpr_fac8",="0.0656",="-0.0742",="-0.0456",="-0.0299",="-0.0927",="-0.125",="-0.222**",="-0.0924"
="",="(1.62)",="(-1.83)",="(-1.22)",="(-0.79)",="(-0.97)",="(-1.26)",="(-2.79)",="(-1.15)"

="stpr_fac9",="0.0621",="-0.0444",="-0.0802**",="-0.0896**",="-0.0181",="-0.0435",="-0.0613",="-0.00480"
="",="(1.87)",="(-1.34)",="(-2.61)",="(-2.87)",="(-0.23)",="(-0.53)",="(-0.94)",="(-0.07)"

="stpr_fac10",="-0.0598",="-0.0248",="-0.150***",="-0.147***",="-0.0860",="-0.0999",="-0.159*",="-0.0548"
="",="(-1.62)",="(-0.67)",="(-4.40)",="(-4.23)",="(-0.98)",="(-1.10)",="(-2.19)",="(-0.75)"

="stpr_fac11",="0.0395",="-0.0670*",="-0.0786**",="-0.0476",="-0.0212",="-0.0454",="-0.0589",="-0.0243"
="",="(1.26)",="(-2.12)",="(-2.69)",="(-1.60)",="(-0.28)",="(-0.59)",="(-0.95)",="(-0.39)"

="stpr_fac12",="0.0839*",="0.0148",="-0.0216",="-0.0271",="-0.0938",="0.00896",="-0.155*",="0.00194"
="",="(2.41)",="(0.42)",="(-0.67)",="(-0.83)",="(-1.13)",="(0.10)",="(-2.26)",="(0.03)"

="stpr_fac13",="0.0660",="-0.0943*",="-0.187***",="-0.110**",="0.0419",="-0.263*",="-0.0447",="-0.102"
="",="(1.50)",="(-2.13)",="(-4.58)",="(-2.64)",="(0.40)",="(-2.42)",="(-0.51)",="(-1.16)"

="stpr_fac14",="0.0798",="-0.0982",="-0.0511",="-0.0217",="0.229",="-0.0452",="0.110",="0.0359"
="",="(1.47)",="(-1.81)",="(-1.02)",="(-0.42)",="(1.78)",="(-0.34)",="(1.03)",="(0.33)"

="stpr_fac15",="0.00646",="-0.172***",="-0.0412",="-0.0531",="-0.0247",="-0.117",="-0.0333",="0.0439"
="",="(0.14)",="(-3.73)",="(-0.96)",="(-1.22)",="(-0.23)",="(-1.03)",="(-0.37)",="(0.48)"

="stpr_fac16",="0.0306",="-0.198***",="-0.0155",="-0.0842*",="0.0382",="-0.234*",="-0.000823",="-0.0205"
="",="(0.73)",="(-4.72)",="(-0.40)",="(-2.13)",="(0.38)",="(-2.27)",="(-0.01)",="(-0.25)"

="stpr_fac17",="0.00733",="-0.00998",="-0.0696*",="-0.0183",="-0.00529",="0.0412",="-0.0200",="0.0323"
