
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)"
="",="avwage_backward",="avwage_predict",="pop_backward",="pop_predict",="wagebill_backward",="wagebill_predict",="wageemp_backward",="wageemp_predict"

="lngt84difference",="0.0582",="0.0507",="0.105***",="0.0843***",="0.146",="-0.0294",="0.0806",="-0.00340"
="",="(1.81)",="(1.75)",="(4.32)",="(3.33)",="(1.93)",="(-0.39)",="(1.51)",="(-0.06)"

="stpr_fac1",="-0.0191",="-0.104**",="-0.151***",="-0.188***",="-0.223*",="-0.147",="-0.194**",="-0.116"
="",="(-0.45)",="(-2.72)",="(-4.70)",="(-5.65)",="(-2.23)",="(-1.49)",="(-2.75)",="(-1.56)"

="stpr_fac2",="0.00279",="-0.114***",="-0.0912***",="-0.117***",="-0.0722",="0.0130",="-0.0730",="0.0574"
="",="(0.08)",="(-3.57)",="(-3.39)",="(-4.18)",="(-0.86)",="(0.16)",="(-1.24)",="(0.93)"

="stpr_fac3",="0.0768*",="-0.130***",="-0.0781**",="-0.112***",="0.0180",="-0.0432",="-0.0768",="-0.000751"
="",="(2.10)",="(-3.92)",="(-2.81)",="(-3.88)",="(0.21)",="(-0.51)",="(-1.26)",="(-0.01)"

="stpr_fac4",="-0.0215",="-0.0763*",="-0.0958**",="-0.0893**",="-0.0124",="0.00683",="-0.0000953",="0.00799"
="",="(-0.51)",="(-2.00)",="(-2.98)",="(-2.68)",="(-0.12)",="(0.07)",="(-0.00)",="(0.11)"

="stpr_fac5",="-0.145",="-0.181***",="-0.122*",="-0.256***",="0.197",="-0.108",="0.119",="-0.116"
="",="(-1.96)",="(-3.71)",="(-2.17)",="(-6.01)",="(1.55)",="(-0.86)",="(1.32)",="(-1.23)"

="stpr_fac6",="-0.262***",="-0.128",="0.0577",="0.000362",="-0.0973",="-0.152",="-0.0955",="-0.110"
="",="(-3.60)",="(-1.96)",="(1.05)",="(0.01)",="(-0.57)",="(-0.90)",="(-0.79)",="(-0.87)"

="stpr_fac7",="-0.0713",="-0.0730",="-0.251***",="-0.130***",="-0.0581",="0.0973",="-0.107",="0.0728"
="",="(-1.44)",="(-1.68)",="(-6.67)",="(-3.44)",="(-0.51)",="(0.87)",="(-1.34)",="(0.87)"

="stpr_fac8",="-0.0564",="-0.0300",="-0.0518",="-0.0387",="-0.140",="-0.182",="-0.168*",="-0.189*"
="",="(-1.16)",="(-0.68)",="(-1.40)",="(-1.01)",="(-1.22)",="(-1.61)",="(-2.07)",="(-2.21)"

="stpr_fac9",="-0.0417",="-0.144**",="-0.217***",="-0.188***",="-0.318**",="0.151",="-0.208*",="0.164"
="",="(-0.82)",="(-3.16)",="(-5.65)",="(-4.72)",="(-2.67)",="(1.28)",="(-2.47)",="(1.86)"

="stpr_fac10",="0.00491",="-0.245***",="-0.106**",="-0.139***",="-0.286**",="-0.0984",="-0.180*",="-0.0680"
="",="(0.11)",="(-6.33)",="(-3.27)",="(-4.11)",="(-2.83)",="(-0.99)",="(-2.52)",="(-0.91)"

="stpr_fac11",="-0.0227",="-0.110**",="-0.121***",="-0.126***",="-0.184*",="-0.0278",="-0.139*",="0.0113"
="",="(-0.58)",="(-3.12)",="(-4.07)",="(-4.09)",="(-1.99)",="(-0.30)",="(-2.13)",="(0.16)"

="stpr_fac12",="-0.0585",="-0.152***",="-0.112***",="-0.110**",="-0.325**",="-0.0407",="-0.236**",="0.0101"
="",="(-1.32)",="(-3.81)",="(-3.31)",="(-3.13)",="(-3.06)",="(-0.39)",="(-3.14)",="(0.13)"

="stpr_fac13",="-0.0914",="-0.117*",="-0.120**",="-0.182***",="-0.0254",="-0.193",="0.0603",="-0.113"
="",="(-1.75)",="(-2.49)",="(-3.04)",="(-4.43)",="(-0.21)",="(-1.59)",="(0.70)",="(-1.24)"

="stpr_fac14",="-0.0353",="-0.114*",="-0.157***",="-0.144**",="-0.417**",="0.0310",="-0.253*",="0.130"
="",="(-0.57)",="(-2.03)",="(-3.30)",="(-2.93)",="(-2.84)",="(0.21)",="(-2.43)",="(1.19)"

="stpr_fac15",="-0.0453",="-0.0214",="-0.209***",="-0.131***",="-0.0110",="0.158",="0.00275",="0.123"
="",="(-1.19)",="(-0.62)",="(-7.25)",="(-4.38)",="(-0.12)",="(1.79)",="(0.04)",="(1.85)"

="stpr_fac16",="-0.0847",="-0.0663",="-0.117**",="-0.134**",="-0.254*",="-0.00177",="-0.168",="-0.0660"
="",="(-1.57)",="(-1.36)",="(-2.86)",="(-3.15)",="(-2.00)",="(-0.01)",="(-1.87)",="(-0.70)"

="stpr_fac17",="0.0264",="-0.175***",="-0.0446",="-0.108***",="-0.00471",="-0.0166",="-0.0473",="0.0703"
